"","Kreiskennziffer","Name des Kreises","Jahr","Bevoelkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"423",3155,"Northeim",2006,134896,0.736667,4,8,2
"424",3155,"Northeim",2007,134896,0.70192,4,7,2
"425",3155,"Northeim",2008,134896,0.666758,3,6,2
"426",3155,"Northeim",2009,134896,0.643205,3,6,2
"427",3155,"Northeim",2010,134896,0.627046,3,5,2
"428",3155,"Northeim",2011,134896,0.559836,2,3,2
"429",3155,"Northeim",2012,134896,0.584973,2,4,2
"430",3155,"Northeim",2013,134896,0.548618,2,3,2
"431",3155,"Northeim",2014,134896,0.549932,2,3,2
"432",3155,"Northeim",2015,134896,0.516525,1,2,1
"433",3156,"Osterode am Harz",1998,73885,0.796875,5,9,3
"434",3156,"Osterode am Harz",1999,73885,0.794032,5,9,3
"435",3156,"Osterode am Harz",2000,73885,0.768909,5,9,3
"436",3156,"Osterode am Harz",2001,73885,0.76902,5,9,3
"437",3156,"Osterode am Harz",2002,73885,0.776485,5,9,3
"438",3156,"Osterode am Harz",2003,73885,0.781079,5,9,3
"439",3156,"Osterode am Harz",2004,73885,0.749693,5,9,3
"440",3156,"Osterode am Harz",2005,73885,0.69765,4,7,2
"441",3156,"Osterode am Harz",2006,73885,0.762663,5,9,3
"442",3156,"Osterode am Harz",2007,73885,0.641592,3,6,2
"443",3156,"Osterode am Harz",2008,73885,0.627026,3,5,2
"444",3156,"Osterode am Harz",2009,73885,0.601407,2,4,2
"445",3156,"Osterode am Harz",2010,73885,0.58733,2,4,2
"446",3156,"Osterode am Harz",2011,73885,0.619668,3,5,2
"447",3156,"Osterode am Harz",2012,73885,0.640808,3,6,2
"448",3156,"Osterode am Harz",2013,73885,0.606793,3,5,2
"449",3156,"Osterode am Harz",2014,73885,0.59855,2,4,2
"450",3156,"Osterode am Harz",2015,73885,0.554653,2,3,2
"451",3157,"Peine",1998,132320,0.800753,5,10,3
"452",3157,"Peine",1999,132320,0.787281,5,9,3
"453",3157,"Peine",2000,132320,0.767231,5,9,3
"454",3157,"Peine",2001,132320,0.749578,5,9,3
"455",3157,"Peine",2002,132320,0.744734,5,9,3
"456",3157,"Peine",2003,132320,0.759181,5,9,3
"457",3157,"Peine",2004,132320,0.754898,5,9,3
"458",3157,"Peine",2005,132320,0.752887,5,9,3
"459",3157,"Peine",2006,132320,0.738168,4,8,2
"460",3157,"Peine",2007,132320,0.720141,4,8,2
"461",3157,"Peine",2008,132320,0.67356,4,7,2
"462",3157,"Peine",2009,132320,0.660052,3,6,2
"463",3157,"Peine",2010,132320,0.633313,3,5,2
"464",3157,"Peine",2011,132320,0.562203,2,3,2
"465",3157,"Peine",2012,132320,0.552126,2,3,2
"466",3157,"Peine",2013,132320,0.541301,2,3,2
"467",3157,"Peine",2014,132320,0.524999,2,3,2
"468",3157,"Peine",2015,132320,0.515129,1,2,1
"469",3158,"Wolfenbüttel",1998,120981,0.82012,5,10,3
"470",3158,"Wolfenbüttel",1999,120981,0.774615,5,9,3
"471",3158,"Wolfenbüttel",2000,120981,0.759328,5,9,3
"472",3158,"Wolfenbüttel",2001,120981,0.733734,4,8,2
"473",3158,"Wolfenbüttel",2002,120981,0.738662,4,8,2
"474",3158,"Wolfenbüttel",2003,120981,0.737771,4,8,2
"475",3158,"Wolfenbüttel",2004,120981,0.739202,4,8,2
"476",3158,"Wolfenbüttel",2005,120981,0.725292,4,8,2
"477",3158,"Wolfenbüttel",2006,120981,0.722844,4,8,2
"478",3158,"Wolfenbüttel",2007,120981,0.676919,4,7,2
"479",3158,"Wolfenbüttel",2008,120981,0.661608,3,6,2
"480",3158,"Wolfenbüttel",2009,120981,0.638862,3,5,2
"481",3158,"Wolfenbüttel",2010,120981,0.612016,3,5,2
"482",3158,"Wolfenbüttel",2011,120981,0.550319,2,3,2
"483",3158,"Wolfenbüttel",2012,120981,0.557378,2,3,2
"484",3158,"Wolfenbüttel",2013,120981,0.529417,2,3,2
"485",3158,"Wolfenbüttel",2014,120981,0.511667,1,2,1
"486",3158,"Wolfenbüttel",2015,120981,0.502231,1,2,1
"487",3241,"Region Hannover",1998,1144481,0.737267,4,8,2
"488",3241,"Region Hannover",1999,1144481,0.721624,4,8,2
"489",3241,"Region Hannover",2000,1144481,0.690351,4,7,2
"490",3241,"Region Hannover",2001,1144481,0.676591,4,7,2
"491",3241,"Region Hannover",2002,1144481,0.67321,4,7,2
"492",3241,"Region Hannover",2003,1144481,0.674563,4,7,2
"493",3241,"Region Hannover",2004,1144481,0.66037,3,6,2
"494",3241,"Region Hannover",2005,1144481,0.668038,3,6,2
"495",3241,"Region Hannover",2006,1144481,0.648506,3,6,2
"496",3241,"Region Hannover",2007,1144481,0.618573,3,5,2
"497",3241,"Region Hannover",2008,1144481,0.58621,2,4,2
"498",3241,"Region Hannover",2009,1144481,0.560665,2,3,2
"499",3241,"Region Hannover",2010,1144481,0.545841,2,3,2
"500",3241,"Region Hannover",2011,1144481,0.472001,1,2,1
"501",3241,"Region Hannover",2012,1144481,0.480288,1,2,1
"502",3241,"Region Hannover",2013,1144481,0.462538,1,2,1
"503",3241,"Region Hannover",2014,1144481,0.442341,1,1,1
"504",3241,"Region Hannover",2015,1144481,0.422324,1,1,1
"505",3251,"Diepholz",1998,213976,0.774599,5,9,3
"506",3251,"Diepholz",1999,213976,0.771658,5,9,3
"507",3251,"Diepholz",2000,213976,0.746367,5,9,3
"508",3251,"Diepholz",2001,213976,0.731209,4,8,2
"509",3251,"Diepholz",2002,213976,0.732606,4,8,2
"510",3251,"Diepholz",2003,213976,0.731759,4,8,2
"511",3251,"Diepholz",2004,213976,0.713222,4,8,2
"512",3251,"Diepholz",2005,213976,0.715101,4,8,2
"513",3251,"Diepholz",2006,213976,0.707141,4,8,2
"514",3251,"Diepholz",2007,213976,0.673564,4,7,2
"515",3251,"Diepholz",2008,213976,0.641471,3,6,2
"516",3251,"Diepholz",2009,213976,0.625719,3,5,2
"517",3251,"Diepholz",2010,213976,0.623423,3,5,2
"518",3251,"Diepholz",2011,213976,0.553362,2,3,2
"519",3251,"Diepholz",2012,213976,0.555553,2,3,2
"520",3251,"Diepholz",2013,213976,0.53892,2,3,2
"521",3251,"Diepholz",2014,213976,0.520511,2,3,2
"522",3251,"Diepholz",2015,213976,0.502735,1,2,1
"523",3252,"Hameln-Pyrmont",1998,148281,0.823643,5,10,3
"524",3252,"Hameln-Pyrmont",1999,148281,0.80123,5,10,3
"525",3252,"Hameln-Pyrmont",2000,148281,0.776363,5,9,3
"526",3252,"Hameln-Pyrmont",2001,148281,0.76303,5,9,3
"527",3252,"Hameln-Pyrmont",2002,148281,0.771154,5,9,3
"528",3252,"Hameln-Pyrmont",2003,148281,0.778315,5,9,3
"529",3252,"Hameln-Pyrmont",2004,148281,0.751802,5,9,3
"530",3252,"Hameln-Pyrmont",2005,148281,0.767017,5,9,3
"531",3252,"Hameln-Pyrmont",2006,148281,0.749906,5,9,3
"532",3252,"Hameln-Pyrmont",2007,148281,0.718478,4,8,2
"533",3252,"Hameln-Pyrmont",2008,148281,0.679302,4,7,2
"534",3252,"Hameln-Pyrmont",2009,148281,0.651618,3,6,2
"535",3252,"Hameln-Pyrmont",2010,148281,0.643125,3,6,2
"536",3252,"Hameln-Pyrmont",2011,148281,0.582716,2,4,2
"537",3252,"Hameln-Pyrmont",2012,148281,0.581946,2,4,2
"538",3252,"Hameln-Pyrmont",2013,148281,0.577666,2,4,2
"539",3252,"Hameln-Pyrmont",2014,148281,0.542965,2,3,2
"540",3252,"Hameln-Pyrmont",2015,148281,0.5231,2,3,2
"541",3254,"Hildesheim",1998,277055,0.773358,5,9,3
"542",3254,"Hildesheim",1999,277055,0.747908,5,9,3
"543",3254,"Hildesheim",2000,277055,0.737757,4,8,2
"544",3254,"Hildesheim",2001,277055,0.709938,4,8,2
"545",3254,"Hildesheim",2002,277055,0.700445,4,7,2
"546",3254,"Hildesheim",2003,277055,0.708669,4,8,2
"547",3254,"Hildesheim",2004,277055,0.705432,4,8,2
"548",3254,"Hildesheim",2005,277055,0.717277,4,8,2
"549",3254,"Hildesheim",2006,277055,0.700034,4,7,2
"550",3254,"Hildesheim",2007,277055,0.651774,3,6,2
"551",3254,"Hildesheim",2008,277055,0.628653,3,5,2
"552",3254,"Hildesheim",2009,277055,0.62107,3,5,2
"553",3254,"Hildesheim",2010,277055,0.607702,3,5,2
"554",3254,"Hildesheim",2011,277055,0.545851,2,3,2
"555",3254,"Hildesheim",2012,277055,0.549905,2,3,2
"556",3254,"Hildesheim",2013,277055,0.538778,2,3,2
"557",3254,"Hildesheim",2014,277055,0.530197,2,3,2
"558",3254,"Hildesheim",2015,277055,0.5085,1,2,1
"559",3255,"Holzminden",1998,71659,0.832531,5,10,3
"560",3255,"Holzminden",1999,71659,0.83299,5,10,3
"561",3255,"Holzminden",2000,71659,0.801905,5,10,3
"562",3255,"Holzminden",2001,71659,0.794541,5,9,3
"563",3255,"Holzminden",2002,71659,0.779428,5,9,3
"564",3255,"Holzminden",2003,71659,0.792491,5,9,3
"565",3255,"Holzminden",2004,71659,0.777509,5,9,3
"566",3255,"Holzminden",2005,71659,0.774,5,9,3
"567",3255,"Holzminden",2006,71659,0.770992,5,9,3
"568",3255,"Holzminden",2007,71659,0.741482,4,8,2
"569",3255,"Holzminden",2008,71659,0.725737,4,8,2
"570",3255,"Holzminden",2009,71659,0.699122,4,7,2
"571",3255,"Holzminden",2010,71659,0.661545,3,6,2
"572",3255,"Holzminden",2011,71659,0.633768,3,5,2
"573",3255,"Holzminden",2012,71659,0.651537,3,6,2
"574",3255,"Holzminden",2013,71659,0.625517,3,5,2
"575",3255,"Holzminden",2014,71659,0.613707,3,5,2
"576",3255,"Holzminden",2015,71659,0.584669,2,4,2
"577",3256,"Nienburg (Weser)",1998,120632,0.843405,5,10,3
"578",3256,"Nienburg (Weser)",1999,120632,0.812527,5,10,3
"579",3256,"Nienburg (Weser)",2000,120632,0.798561,5,10,3
"580",3256,"Nienburg (Weser)",2001,120632,0.793339,5,9,3
"581",3256,"Nienburg (Weser)",2002,120632,0.777789,5,9,3
"582",3256,"Nienburg (Weser)",2003,120632,0.815273,5,10,3
"583",3256,"Nienburg (Weser)",2004,120632,0.783146,5,9,3
"584",3256,"Nienburg (Weser)",2005,120632,0.783885,5,9,3
"585",3256,"Nienburg (Weser)",2006,120632,0.76728,5,9,3
"586",3256,"Nienburg (Weser)",2007,120632,0.736712,4,8,2
"587",3256,"Nienburg (Weser)",2008,120632,0.704336,4,8,2
"588",3256,"Nienburg (Weser)",2009,120632,0.676212,4,7,2
"589",3256,"Nienburg (Weser)",2010,120632,0.654612,3,6,2
"590",3256,"Nienburg (Weser)",2011,120632,0.599014,2,4,2
"591",3256,"Nienburg (Weser)",2012,120632,0.614753,3,5,2
"592",3256,"Nienburg (Weser)",2013,120632,0.596533,2,4,2
"593",3256,"Nienburg (Weser)",2014,120632,0.598702,2,4,2
"594",3256,"Nienburg (Weser)",2015,120632,0.570936,2,4,2
"595",3257,"Schaumburg",1998,156206,0.80509,5,10,3
"596",3257,"Schaumburg",1999,156206,0.785138,5,9,3
"597",3257,"Schaumburg",2000,156206,0.764098,5,9,3
"598",3257,"Schaumburg",2001,156206,0.753141,5,9,3
"599",3257,"Schaumburg",2002,156206,0.752841,5,9,3
"600",3257,"Schaumburg",2003,156206,0.744505,5,9,3
"601",3257,"Schaumburg",2004,156206,0.755185,5,9,3
"602",3257,"Schaumburg",2005,156206,0.74722,5,9,3
"603",3257,"Schaumburg",2006,156206,0.712821,4,8,2
"604",3257,"Schaumburg",2007,156206,0.693072,4,7,2
"605",3257,"Schaumburg",2008,156206,0.684125,4,7,2
"606",3257,"Schaumburg",2009,156206,0.641049,3,6,2
"607",3257,"Schaumburg",2010,156206,0.617056,3,5,2
"608",3257,"Schaumburg",2011,156206,0.571357,2,4,2
"609",3257,"Schaumburg",2012,156206,0.573898,2,4,2
"610",3257,"Schaumburg",2013,156206,0.556741,2,3,2
"611",3257,"Schaumburg",2014,156206,0.518734,1,2,1
"612",3257,"Schaumburg",2015,156206,0.512944,1,2,1
"613",3351,"Celle",1998,177971,0.84125,5,10,3
"614",3351,"Celle",1999,177971,0.818493,5,10,3
"615",3351,"Celle",2000,177971,0.798468,5,9,3
"616",3351,"Celle",2001,177971,0.786505,5,9,3
"617",3351,"Celle",2002,177971,0.794622,5,9,3
"618",3351,"Celle",2003,177971,0.793013,5,9,3
"619",3351,"Celle",2004,177971,0.790535,5,9,3
"620",3351,"Celle",2005,177971,0.789533,5,9,3
"621",3351,"Celle",2006,177971,0.771951,5,9,3
"622",3351,"Celle",2007,177971,0.729042,4,8,2
"623",3351,"Celle",2008,177971,0.694918,4,7,2
"624",3351,"Celle",2009,177971,0.6772,4,7,2
"625",3351,"Celle",2010,177971,0.664532,3,6,2
"626",3351,"Celle",2011,177971,0.595356,2,4,2
"627",3351,"Celle",2012,177971,0.608026,3,5,2
"628",3351,"Celle",2013,177971,0.583934,2,4,2
"629",3351,"Celle",2014,177971,0.558048,2,3,2
"630",3351,"Celle",2015,177971,0.537652,2,3,2
"631",3352,"Cuxhaven",1998,198103,0.849533,5,10,3
"632",3352,"Cuxhaven",1999,198103,0.839489,5,10,3
"633",3352,"Cuxhaven",2000,198103,0.826528,5,10,3
"634",3352,"Cuxhaven",2001,198103,0.804408,5,10,3
"635",3352,"Cuxhaven",2002,198103,0.809616,5,10,3
"636",3352,"Cuxhaven",2003,198103,0.812119,5,10,3
"637",3352,"Cuxhaven",2004,198103,0.80129,5,10,3
"638",3352,"Cuxhaven",2005,198103,0.806142,5,10,3
"639",3352,"Cuxhaven",2006,198103,0.778835,5,9,3
"640",3352,"Cuxhaven",2007,198103,0.76295,5,9,3
"641",3352,"Cuxhaven",2008,198103,0.714952,4,8,2
"642",3352,"Cuxhaven",2009,198103,0.718167,4,8,2
"643",3352,"Cuxhaven",2010,198103,0.688241,4,7,2
"644",3352,"Cuxhaven",2011,198103,0.627415,3,5,2
"645",3352,"Cuxhaven",2012,198103,0.652186,3,6,2
"646",3352,"Cuxhaven",2013,198103,0.630376,3,5,2
"647",3352,"Cuxhaven",2014,198103,0.607115,3,5,2
"648",3352,"Cuxhaven",2015,198103,0.581838,2,4,2
"649",3353,"Harburg",1998,248122,0.714698,4,8,2
"650",3353,"Harburg",1999,248122,0.712873,4,8,2
"651",3353,"Harburg",2000,248122,0.694254,4,7,2
"652",3353,"Harburg",2001,248122,0.678149,4,7,2
"653",3353,"Harburg",2002,248122,0.678911,4,7,2
"654",3353,"Harburg",2003,248122,0.677029,4,7,2
"655",3353,"Harburg",2004,248122,0.674285,4,7,2
"656",3353,"Harburg",2005,248122,0.680079,4,7,2
"657",3353,"Harburg",2006,248122,0.641133,3,6,2
"658",3353,"Harburg",2007,248122,0.6177,3,5,2
"659",3353,"Harburg",2008,248122,0.597387,2,4,2
"660",3353,"Harburg",2009,248122,0.569066,2,4,2
"661",3353,"Harburg",2010,248122,0.567299,2,4,2
"662",3353,"Harburg",2011,248122,0.486315,1,2,1
"663",3353,"Harburg",2012,248122,0.494697,1,2,1
"664",3353,"Harburg",2013,248122,0.473709,1,2,1
"665",3353,"Harburg",2014,248122,0.446729,1,1,1
"666",3353,"Harburg",2015,248122,0.419017,1,1,1
"667",3354,"Lüchow-Dannenberg",1998,50128,0.911681,5,10,3
"668",3354,"Lüchow-Dannenberg",1999,50128,0.876076,5,10,3
"669",3354,"Lüchow-Dannenberg",2000,50128,0.877791,5,10,3
"670",3354,"Lüchow-Dannenberg",2001,50128,0.863322,5,10,3
"671",3354,"Lüchow-Dannenberg",2002,50128,0.839906,5,10,3
"672",3354,"Lüchow-Dannenberg",2003,50128,0.861213,5,10,3
"673",3354,"Lüchow-Dannenberg",2004,50128,0.844571,5,10,3
"674",3354,"Lüchow-Dannenberg",2005,50128,0.86927,5,10,3
"675",3354,"Lüchow-Dannenberg",2006,50128,0.847915,5,10,3
"676",3354,"Lüchow-Dannenberg",2007,50128,0.825049,5,10,3
"677",3354,"Lüchow-Dannenberg",2008,50128,0.776205,5,9,3
"678",3354,"Lüchow-Dannenberg",2009,50128,0.777143,5,9,3
"679",3354,"Lüchow-Dannenberg",2010,50128,0.759831,5,9,3
"680",3354,"Lüchow-Dannenberg",2011,50128,0.678671,4,7,2
"681",3354,"Lüchow-Dannenberg",2012,50128,0.696839,4,7,2
"682",3354,"Lüchow-Dannenberg",2013,50128,0.671122,4,7,2
"683",3354,"Lüchow-Dannenberg",2014,50128,0.674502,4,7,2
"684",3354,"Lüchow-Dannenberg",2015,50128,0.636091,3,5,2
"685",3355,"Lüneburg",1998,180719,0.789443,5,9,3
"686",3355,"Lüneburg",1999,180719,0.771234,5,9,3
"687",3355,"Lüneburg",2000,180719,0.749311,5,9,3
"688",3355,"Lüneburg",2001,180719,0.741781,5,9,3
"689",3355,"Lüneburg",2002,180719,0.727536,4,8,2
"690",3355,"Lüneburg",2003,180719,0.726776,4,8,2
"691",3355,"Lüneburg",2004,180719,0.730566,4,8,2
"692",3355,"Lüneburg",2005,180719,0.715322,4,8,2
"693",3355,"Lüneburg",2006,180719,0.699956,4,7,2
"694",3355,"Lüneburg",2007,180719,0.683114,4,7,2
"695",3355,"Lüneburg",2008,180719,0.6493,3,6,2
"696",3355,"Lüneburg",2009,180719,0.61885,3,5,2
"697",3355,"Lüneburg",2010,180719,0.60889,3,5,2
"698",3355,"Lüneburg",2011,180719,0.531079,2,3,2
"699",3355,"Lüneburg",2012,180719,0.54653,2,3,2
"700",3355,"Lüneburg",2013,180719,0.524587,2,3,2
"701",3355,"Lüneburg",2014,180719,0.502661,1,2,1
"702",3355,"Lüneburg",2015,180719,0.474415,1,2,1
"703",3356,"Osterholz",1998,113579,0.784152,5,9,3
"704",3356,"Osterholz",1999,113579,0.765764,5,9,3
"705",3356,"Osterholz",2000,113579,0.754771,5,9,3
"706",3356,"Osterholz",2001,113579,0.740891,4,8,2
"707",3356,"Osterholz",2002,113579,0.730727,4,8,2
"708",3356,"Osterholz",2003,113579,0.726325,4,8,2
"709",3356,"Osterholz",2004,113579,0.718292,4,8,2
"710",3356,"Osterholz",2005,113579,0.721702,4,8,2
"711",3356,"Osterholz",2006,113579,0.714164,4,8,2
"712",3356,"Osterholz",2007,113579,0.680322,4,7,2
"713",3356,"Osterholz",2008,113579,0.662653,3,6,2
"714",3356,"Osterholz",2009,113579,0.643014,3,6,2
"715",3356,"Osterholz",2010,113579,0.620206,3,5,2
"716",3356,"Osterholz",2011,113579,0.546653,2,3,2
"717",3356,"Osterholz",2012,113579,0.548786,2,3,2
"718",3356,"Osterholz",2013,113579,0.550534,2,3,2
"719",3356,"Osterholz",2014,113579,0.526886,2,3,2
"720",3356,"Osterholz",2015,113579,0.492719,1,2,1
"721",3357,"Rotenburg (Wümme)",1998,163253,0.807085,5,10,3
"722",3357,"Rotenburg (Wümme)",1999,163253,0.795444,5,9,3
"723",3357,"Rotenburg (Wümme)",2000,163253,0.783271,5,9,3
"724",3357,"Rotenburg (Wümme)",2001,163253,0.765492,5,9,3
"725",3357,"Rotenburg (Wümme)",2002,163253,0.76555,5,9,3
"726",3357,"Rotenburg (Wümme)",2003,163253,0.769252,5,9,3
"727",3357,"Rotenburg (Wümme)",2004,163253,0.758084,5,9,3
"728",3357,"Rotenburg (Wümme)",2005,163253,0.770486,5,9,3
"729",3357,"Rotenburg (Wümme)",2006,163253,0.743028,5,9,3
"730",3357,"Rotenburg (Wümme)",2007,163253,0.716795,4,8,2
"731",3357,"Rotenburg (Wümme)",2008,163253,0.704444,4,8,2
"732",3357,"Rotenburg (Wümme)",2009,163253,0.671231,4,7,2
"733",3357,"Rotenburg (Wümme)",2010,163253,0.635072,3,5,2
"734",3357,"Rotenburg (Wümme)",2011,163253,0.580198,2,4,2
"735",3357,"Rotenburg (Wümme)",2012,163253,0.582411,2,4,2
"736",3357,"Rotenburg (Wümme)",2013,163253,0.565602,2,3,2
"737",3357,"Rotenburg (Wümme)",2014,163253,0.551923,2,3,2
"738",3357,"Rotenburg (Wümme)",2015,163253,0.534337,2,3,2
"739",3358,"Heidekreis",1998,140264,0.817906,5,10,3
"740",3358,"Heidekreis",1999,140264,0.813243,5,10,3
"741",3358,"Heidekreis",2000,140264,0.796815,5,9,3
"742",3358,"Heidekreis",2001,140264,0.786108,5,9,3
"743",3358,"Heidekreis",2002,140264,0.781268,5,9,3
"744",3358,"Heidekreis",2003,140264,0.785293,5,9,3
"745",3358,"Heidekreis",2004,140264,0.773106,5,9,3
"746",3358,"Heidekreis",2005,140264,0.789024,5,9,3
"747",3358,"Heidekreis",2006,140264,0.772497,5,9,3
"748",3358,"Heidekreis",2007,140264,0.747157,5,9,3
"749",3358,"Heidekreis",2008,140264,0.717649,4,8,2
"750",3358,"Heidekreis",2009,140264,0.697616,4,7,2
"751",3358,"Heidekreis",2010,140264,0.685461,4,7,2
"752",3358,"Heidekreis",2011,140264,0.618821,3,5,2
"753",3358,"Heidekreis",2012,140264,0.632602,3,5,2
"754",3358,"Heidekreis",2013,140264,0.616782,3,5,2
"755",3358,"Heidekreis",2014,140264,0.58158,2,4,2
"756",3358,"Heidekreis",2015,140264,0.575159,2,4,2
"757",3359,"Stade",1998,200054,0.765283,5,9,3
"758",3359,"Stade",1999,200054,0.758255,5,9,3
"759",3359,"Stade",2000,200054,0.737004,4,8,2
"760",3359,"Stade",2001,200054,0.710517,4,8,2
"761",3359,"Stade",2002,200054,0.723055,4,8,2
"762",3359,"Stade",2003,200054,0.709387,4,8,2
"763",3359,"Stade",2004,200054,0.70593,4,8,2
"764",3359,"Stade",2005,200054,0.71536,4,8,2
"765",3359,"Stade",2006,200054,0.698384,4,7,2
"766",3359,"Stade",2007,200054,0.67833,4,7,2
"767",3359,"Stade",2008,200054,0.626493,3,5,2
"768",3359,"Stade",2009,200054,0.61389,3,5,2
"769",3359,"Stade",2010,200054,0.599627,2,4,2
"770",3359,"Stade",2011,200054,0.534493,2,3,2
"771",3359,"Stade",2012,200054,0.545629,2,3,2
"772",3359,"Stade",2013,200054,0.532209,2,3,2
"773",3359,"Stade",2014,200054,0.504807,1,2,1
"774",3359,"Stade",2015,200054,0.482006,1,2,1
"775",3360,"Uelzen",1998,93131,0.845767,5,10,3
"776",3360,"Uelzen",1999,93131,0.824488,5,10,3
"777",3360,"Uelzen",2000,93131,0.839148,5,10,3
"778",3360,"Uelzen",2001,93131,0.799183,5,10,3
"779",3360,"Uelzen",2002,93131,0.79771,5,9,3
"780",3360,"Uelzen",2003,93131,0.80913,5,10,3
"781",3360,"Uelzen",2004,93131,0.808288,5,10,3
"782",3360,"Uelzen",2005,93131,0.816482,5,10,3
"783",3360,"Uelzen",2006,93131,0.786625,5,9,3
"784",3360,"Uelzen",2007,93131,0.751177,5,9,3
"785",3360,"Uelzen",2008,93131,0.72289,4,8,2
"786",3360,"Uelzen",2009,93131,0.687921,4,7,2
"787",3360,"Uelzen",2010,93131,0.672979,4,7,2
"788",3360,"Uelzen",2011,93131,0.621671,3,5,2
"789",3360,"Uelzen",2012,93131,0.629823,3,5,2
"790",3360,"Uelzen",2013,93131,0.610391,3,5,2
"791",3360,"Uelzen",2014,93131,0.598222,2,4,2
"792",3360,"Uelzen",2015,93131,0.559695,2,3,2
"793",3361,"Verden",1998,134645,0.748052,5,9,3
"794",3361,"Verden",1999,134645,0.729956,4,8,2
"795",3361,"Verden",2000,134645,0.696082,4,7,2
"796",3361,"Verden",2001,134645,0.669161,3,6,2
"797",3361,"Verden",2002,134645,0.67001,3,6,2
"798",3361,"Verden",2003,134645,0.68114,4,7,2
"799",3361,"Verden",2004,134645,0.670395,3,6,2
"800",3361,"Verden",2005,134645,0.686059,4,7,2
"801",3361,"Verden",2006,134645,0.645529,3,6,2
"802",3361,"Verden",2007,134645,0.642875,3,6,2
"803",3361,"Verden",2008,134645,0.602036,2,4,2
"804",3361,"Verden",2009,134645,0.580375,2,4,2
"805",3361,"Verden",2010,134645,0.57413,2,4,2
"806",3361,"Verden",2011,134645,0.503877,1,2,1
"807",3361,"Verden",2012,134645,0.516401,1,2,1
"808",3361,"Verden",2013,134645,0.497542,1,2,1
"809",3361,"Verden",2014,134645,0.469897,1,2,1
"810",3361,"Verden",2015,134645,0.447332,1,1,1
"811",3401,"Delmenhorst, Stadt",1998,76323,0.906999,5,10,3
"812",3401,"Delmenhorst, Stadt",1999,76323,0.886628,5,10,3
"813",3401,"Delmenhorst, Stadt",2000,76323,0.863337,5,10,3
"814",3401,"Delmenhorst, Stadt",2001,76323,0.845827,5,10,3
"815",3401,"Delmenhorst, Stadt",2002,76323,0.843338,5,10,3
"816",3401,"Delmenhorst, Stadt",2003,76323,0.848312,5,10,3
"817",3401,"Delmenhorst, Stadt",2004,76323,0.831535,5,10,3
"818",3401,"Delmenhorst, Stadt",2005,76323,0.86628,5,10,3
"819",3401,"Delmenhorst, Stadt",2006,76323,0.836346,5,10,3
"820",3401,"Delmenhorst, Stadt",2007,76323,0.803065,5,10,3
"821",3401,"Delmenhorst, Stadt",2008,76323,0.765931,5,9,3
"822",3401,"Delmenhorst, Stadt",2009,76323,0.745782,5,9,3
"823",3401,"Delmenhorst, Stadt",2010,76323,0.751491,5,9,3
"824",3401,"Delmenhorst, Stadt",2011,76323,0.693902,4,7,2
"825",3401,"Delmenhorst, Stadt",2012,76323,0.690721,4,7,2
"826",3401,"Delmenhorst, Stadt",2013,76323,0.6942,4,7,2
"827",3401,"Delmenhorst, Stadt",2014,76323,0.672643,4,7,2
"828",3401,"Delmenhorst, Stadt",2015,76323,0.667294,3,6,2
"829",3402,"Emden, Stadt",1998,50694,0.830833,5,10,3
"830",3402,"Emden, Stadt",1999,50694,0.796386,5,9,3
"831",3402,"Emden, Stadt",2000,50694,0.794269,5,9,3
"832",3402,"Emden, Stadt",2001,50694,0.758193,5,9,3
"833",3402,"Emden, Stadt",2002,50694,0.781226,5,9,3
"834",3402,"Emden, Stadt",2003,50694,0.78939,5,9,3
"835",3402,"Emden, Stadt",2004,50694,0.767199,5,9,3
"836",3402,"Emden, Stadt",2005,50694,0.801456,5,10,3
"837",3402,"Emden, Stadt",2006,50694,0.771852,5,9,3
"838",3402,"Emden, Stadt",2007,50694,0.734336,4,8,2
"839",3402,"Emden, Stadt",2008,50694,0.714994,4,8,2
"840",3402,"Emden, Stadt",2009,50694,0.683329,4,7,2
"841",3402,"Emden, Stadt",2010,50694,0.682641,4,7,2
"842",3402,"Emden, Stadt",2011,50694,0.595377,2,4,2
"843",3402,"Emden, Stadt",2012,50694,0.636438,3,5,2
"844",3402,"Emden, Stadt",2013,50694,0.628604,3,5,2
"845",3402,"Emden, Stadt",2014,50694,0.617551,3,5,2
"846",3402,"Emden, Stadt",2015,50694,0.58227,2,4,2
"847",3403,"Oldenburg (Oldenburg), Stadt",1998,163830,0.782553,5,9,3
"848",3403,"Oldenburg (Oldenburg), Stadt",1999,163830,0.750972,5,9,3
"849",3403,"Oldenburg (Oldenburg), Stadt",2000,163830,0.742585,5,9,3
"850",3403,"Oldenburg (Oldenburg), Stadt",2001,163830,0.719095,4,8,2
"851",3403,"Oldenburg (Oldenburg), Stadt",2002,163830,0.702545,4,7,2
"852",3403,"Oldenburg (Oldenburg), Stadt",2003,163830,0.704712,4,8,2
"853",3403,"Oldenburg (Oldenburg), Stadt",2004,163830,0.704918,4,8,2
"854",3403,"Oldenburg (Oldenburg), Stadt",2005,163830,0.704612,4,8,2
"855",3403,"Oldenburg (Oldenburg), Stadt",2006,163830,0.681751,4,7,2
