"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bundesland","Bevoelkerung","GISD_Score","TS_Bildung_adj","TS_Einkommen_adj","TS_Arbeitswelt_adj","GISD_5","GISD_10","GISD_k"
"1442","807","Nordschwarzwald",1999,"Baden-Württemberg",597538,0.653869,0.750073998060879,0.490868045245999,0.450188866159299,2,3,2
"1443","807","Nordschwarzwald",2000,"Baden-Württemberg",597538,0.616287,0.745572795771664,0.461249388724686,0.413728267661118,2,3,2
"1444","807","Nordschwarzwald",2001,"Baden-Württemberg",597538,0.553263,0.719672390776403,0.413214826703927,0.369301560276781,1,2,1
"1445","807","Nordschwarzwald",2002,"Baden-Württemberg",597538,0.566134,0.734252237818627,0.415609222720924,0.376499707242459,2,3,2
"1446","807","Nordschwarzwald",2003,"Baden-Württemberg",597538,0.558255,0.709933994968015,0.413492707330555,0.388136993755538,2,3,2
"1447","807","Nordschwarzwald",2004,"Baden-Württemberg",597538,0.541337,0.686796329358524,0.404774517036271,0.388220880897079,1,2,1
"1448","807","Nordschwarzwald",2005,"Baden-Württemberg",597538,0.550989,0.692294248446972,0.409579767494241,0.396045288527003,2,3,2
"1449","807","Nordschwarzwald",2006,"Baden-Württemberg",597538,0.522781,0.662855562565585,0.395502201857548,0.386586491420075,2,3,2
"1450","807","Nordschwarzwald",2007,"Baden-Württemberg",597538,0.476371,0.625237659122021,0.379480588663765,0.353065953410587,2,3,2
"1451","807","Nordschwarzwald",2008,"Baden-Württemberg",597538,0.466079,0.651443791096755,0.355669915440922,0.331342357151761,2,4,2
"1452","807","Nordschwarzwald",2009,"Baden-Württemberg",597538,0.465123,0.604372055548358,0.367260317765124,0.365028210086849,2,4,2
"1453","807","Nordschwarzwald",2010,"Baden-Württemberg",597538,0.450988,0.603344940711208,0.363674843969738,0.343093981785297,2,4,2
"1454","807","Nordschwarzwald",2011,"Baden-Württemberg",597538,0.400518,0.579596762575034,0.338057371716942,0.297675508649115,2,3,2
"1455","807","Nordschwarzwald",2012,"Baden-Württemberg",597538,0.400562,0.60699540844779,0.327591727773764,0.28082593264293,2,4,2
"1456","807","Nordschwarzwald",2013,"Baden-Württemberg",597538,0.362969,0.550251860178938,0.324696737145065,0.269864162419343,2,4,2
"1457","807","Nordschwarzwald",2014,"Baden-Württemberg",597538,0.340292,0.531780835993727,0.318383909808768,0.252060155626504,2,3,2
"1458","807","Nordschwarzwald",2015,"Baden-Württemberg",597538,0.330343,0.530186399943472,0.316815877310076,0.236537124082966,2,4,2
"1459","807","Nordschwarzwald",2016,"Baden-Württemberg",597538,0.329133,0.548821454030882,0.315413346939992,0.217032917372498,2,4,2
"1460","807","Nordschwarzwald",2017,"Baden-Württemberg",597538,0.334651,0.598944143887296,0.298634527216513,0.194051459394679,3,5,2
"1461","808","Ostwürttemberg",1998,"Baden-Württemberg",444428,0.641313,0.697303268723299,0.503550207954185,0.466695934647514,1,1,1
"1462","808","Ostwürttemberg",1999,"Baden-Württemberg",444428,0.621868,0.702205405790622,0.484085434432695,0.444740415055509,1,2,1
"1463","808","Ostwürttemberg",2000,"Baden-Württemberg",444428,0.588458,0.686367132702744,0.469386615481673,0.412533285947204,1,2,1
"1464","808","Ostwürttemberg",2001,"Baden-Württemberg",444428,0.525432,0.660268808940892,0.422836650724502,0.366816154555661,1,2,1
"1465","808","Ostwürttemberg",2002,"Baden-Württemberg",444428,0.520717,0.649470278596829,0.420518840504251,0.371078857641734,1,2,1
"1466","808","Ostwürttemberg",2003,"Baden-Württemberg",444428,0.507033,0.619069250258198,0.41493371262854,0.381364962900634,1,1,1
"1467","808","Ostwürttemberg",2004,"Baden-Württemberg",444428,0.498585,0.609407736835473,0.404962971450342,0.385131655360532,1,1,1
"1468","808","Ostwürttemberg",2005,"Baden-Württemberg",444428,0.500129,0.607592158311287,0.403468570387777,0.391341524905257,1,1,1
"1469","808","Ostwürttemberg",2006,"Baden-Württemberg",444428,0.457044,0.564656757369417,0.386525539554197,0.370304524883572,1,1,1
"1470","808","Ostwürttemberg",2007,"Baden-Württemberg",444428,0.424763,0.554810361893168,0.372576824548795,0.333476089080668,1,1,1
"1471","808","Ostwürttemberg",2008,"Baden-Württemberg",444428,0.386712,0.536539612316171,0.347162857423211,0.305700617984233,1,1,1
"1472","808","Ostwürttemberg",2009,"Baden-Württemberg",444428,0.405493,0.533328127134125,0.356478736437734,0.334865973505677,1,2,1
"1473","808","Ostwürttemberg",2010,"Baden-Württemberg",444428,0.382267,0.513668920999443,0.352449247540907,0.314937004068552,1,2,1
"1474","808","Ostwürttemberg",2011,"Baden-Württemberg",444428,0.344294,0.504842302894236,0.331052717373478,0.27384542850204,1,2,1
"1475","808","Ostwürttemberg",2012,"Baden-Württemberg",444428,0.342526,0.535081972675322,0.318877320697513,0.252460456752719,1,2,1
"1476","808","Ostwürttemberg",2013,"Baden-Württemberg",444428,0.2911,0.458281307626853,0.310517762271697,0.241041095684248,1,2,1
"1477","808","Ostwürttemberg",2014,"Baden-Württemberg",444428,0.284983,0.466272910718433,0.302427005882676,0.229652278424526,1,2,1
"1478","808","Ostwürttemberg",2015,"Baden-Württemberg",444428,0.273545,0.460587229785719,0.298918319300873,0.217366859760876,1,2,1
"1479","808","Ostwürttemberg",2016,"Baden-Württemberg",444428,0.27477,0.489183196139707,0.292015646671647,0.19797254740223,1,2,1
"1480","808","Ostwürttemberg",2017,"Baden-Württemberg",444428,0.24536,0.473819483897568,0.274792980107459,0.175327606137574,1,2,1
"1481","809","Schwarzwald-Baar-Heuberg",1998,"Baden-Württemberg",489462,0.687364,0.793787117558325,0.504755461323063,0.455492801251839,2,3,2
"1482","809","Schwarzwald-Baar-Heuberg",1999,"Baden-Württemberg",489462,0.660587,0.785625531362519,0.486276539356124,0.431844417486061,2,3,2
"1483","809","Schwarzwald-Baar-Heuberg",2000,"Baden-Württemberg",489462,0.639697,0.793236770118719,0.467011350208528,0.404267424027564,2,4,2
"1484","809","Schwarzwald-Baar-Heuberg",2001,"Baden-Württemberg",489462,0.579384,0.770553389869187,0.421969882654354,0.358721797749005,2,3,2
"1485","809","Schwarzwald-Baar-Heuberg",2002,"Baden-Württemberg",489462,0.582854,0.766656140851943,0.42114272906319,0.369963014355083,2,3,2
"1486","809","Schwarzwald-Baar-Heuberg",2003,"Baden-Württemberg",489462,0.572261,0.742380821655614,0.415774371074264,0.379713455733895,2,3,2
"1487","809","Schwarzwald-Baar-Heuberg",2004,"Baden-Württemberg",489462,0.567862,0.738172334639103,0.412567718559161,0.378867043289946,2,4,2
"1488","809","Schwarzwald-Baar-Heuberg",2005,"Baden-Württemberg",489462,0.557614,0.718086761026744,0.410884666596536,0.381388408201169,2,3,2
"1489","809","Schwarzwald-Baar-Heuberg",2006,"Baden-Württemberg",489462,0.521153,0.689345691790789,0.390399997628526,0.3621395207778,2,3,2
"1490","809","Schwarzwald-Baar-Heuberg",2007,"Baden-Württemberg",489462,0.486021,0.678113810050128,0.37096572801046,0.326828157231674,2,3,2
"1491","809","Schwarzwald-Baar-Heuberg",2008,"Baden-Württemberg",489462,0.450334,0.660112750579715,0.347441719160101,0.301332151466342,2,3,2
"1492","809","Schwarzwald-Baar-Heuberg",2009,"Baden-Württemberg",489462,0.472652,0.646247240102557,0.360193776189421,0.344358563495855,2,4,2
"1493","809","Schwarzwald-Baar-Heuberg",2010,"Baden-Württemberg",489462,0.451012,0.637799131248326,0.358542883493902,0.313817670468231,2,4,2
"1494","809","Schwarzwald-Baar-Heuberg",2011,"Baden-Württemberg",489462,0.402167,0.619687762733349,0.33438235818693,0.264357508769703,2,3,2
"1495","809","Schwarzwald-Baar-Heuberg",2012,"Baden-Württemberg",489462,0.407194,0.656107225723492,0.32205385483536,0.249707370261173,2,4,2
"1496","809","Schwarzwald-Baar-Heuberg",2013,"Baden-Württemberg",489462,0.372252,0.60756590431512,0.315516687370839,0.239164091692279,2,4,2
"1497","809","Schwarzwald-Baar-Heuberg",2014,"Baden-Württemberg",489462,0.358922,0.611120769617266,0.308305949555055,0.217784185069575,2,4,2
"1498","809","Schwarzwald-Baar-Heuberg",2015,"Baden-Württemberg",489462,0.32969,0.574950988914555,0.30636678168582,0.200995104833714,2,3,2
"1499","809","Schwarzwald-Baar-Heuberg",2016,"Baden-Württemberg",489462,0.329957,0.596761392666764,0.299630154698428,0.186422843994451,2,4,2
"1500","809","Schwarzwald-Baar-Heuberg",2017,"Baden-Württemberg",489462,0.323046,0.619940412516714,0.284848932776166,0.165046273544396,2,4,2
"1501","810","Stuttgart",1998,"Baden-Württemberg",2778591,0.598812,0.707754678791318,0.468851070907541,0.411126768728932,1,1,1
"1502","810","Stuttgart",1999,"Baden-Württemberg",2778591,0.567181,0.686465394378957,0.451356023205967,0.390505700360015,1,1,1
"1503","810","Stuttgart",2000,"Baden-Württemberg",2778591,0.524128,0.667762987516964,0.419426797506074,0.360282407529636,1,1,1
"1504","810","Stuttgart",2001,"Baden-Württemberg",2778591,0.469031,0.660939884840864,0.372606864980016,0.310453646752878,1,1,1
"1505","810","Stuttgart",2002,"Baden-Württemberg",2778591,0.460733,0.645008108564064,0.373202425660266,0.310204494018467,1,1,1
"1506","810","Stuttgart",2003,"Baden-Württemberg",2778591,0.440859,0.605491407067478,0.366436994529289,0.319163312501615,1,1,1
"1507","810","Stuttgart",2004,"Baden-Württemberg",2778591,0.423165,0.582310034810656,0.35273952303576,0.322812441460694,1,1,1
"1508","810","Stuttgart",2005,"Baden-Württemberg",2778591,0.416704,0.553027605474672,0.353857748089624,0.338843479141811,1,1,1
"1509","810","Stuttgart",2006,"Baden-Württemberg",2778591,0.391125,0.530299148217132,0.344065056754588,0.323325080490747,1,1,1
"1510","810","Stuttgart",2007,"Baden-Württemberg",2778591,0.353616,0.494166525568081,0.334131284456774,0.298948462172727,1,1,1
"1511","810","Stuttgart",2008,"Baden-Württemberg",2778591,0.321305,0.47678137715369,0.314392482973342,0.275392419853911,1,1,1
"1512","810","Stuttgart",2009,"Baden-Württemberg",2778591,0.331631,0.458778394683876,0.326502563365138,0.30067689537522,1,1,1
"1513","810","Stuttgart",2010,"Baden-Württemberg",2778591,0.311132,0.434466600476301,0.326562535507729,0.286431715961896,1,1,1
"1514","810","Stuttgart",2011,"Baden-Württemberg",2778591,0.265183,0.407493210411954,0.310388325274017,0.243286254237594,1,1,1
"1515","810","Stuttgart",2012,"Baden-Württemberg",2778591,0.258603,0.42576765135805,0.299215513311664,0.223826150096825,1,1,1
"1516","810","Stuttgart",2013,"Baden-Württemberg",2778591,0.218947,0.366999190365872,0.29547282025253,0.211862329648426,1,1,1
"1517","810","Stuttgart",2014,"Baden-Württemberg",2778591,0.201584,0.358096219440788,0.288747975433696,0.194882862079948,1,1,1
"1518","810","Stuttgart",2015,"Baden-Württemberg",2778591,0.179378,0.344743118115795,0.281183852534582,0.174095988378071,1,1,1
"1519","810","Stuttgart",2016,"Baden-Württemberg",2778591,0.162989,0.335447536881779,0.277073871769707,0.156722728605667,1,1,1
"1520","810","Stuttgart",2017,"Baden-Württemberg",2778591,0.151799,0.35489537236411,0.257374289922622,0.135959752193778,1,1,1
"1521","811","Südlicher Oberrhein",1998,"Baden-Württemberg",1082685,0.67218,0.693176375143133,0.521418795361111,0.51092374729692,2,3,2
"1522","811","Südlicher Oberrhein",1999,"Baden-Württemberg",1082685,0.653432,0.699691229417602,0.501794547589419,0.488824123799382,2,3,2
"1523","811","Südlicher Oberrhein",2000,"Baden-Württemberg",1082685,0.612063,0.677095820491629,0.483050876101933,0.452470837263658,2,3,2
"1524","811","Südlicher Oberrhein",2001,"Baden-Württemberg",1082685,0.572018,0.688294314934873,0.436895712804614,0.412221422144468,2,3,2
"1525","811","Südlicher Oberrhein",2002,"Baden-Württemberg",1082685,0.561471,0.666949246906329,0.435085138233405,0.415569091822457,2,3,2
"1526","811","Südlicher Oberrhein",2003,"Baden-Württemberg",1082685,0.54966,0.644440573412794,0.427967221455346,0.423015487713684,1,2,1
"1527","811","Südlicher Oberrhein",2004,"Baden-Württemberg",1082685,0.539661,0.630645868012825,0.4205448360292,0.42545353988902,1,2,1
"1528","811","Südlicher Oberrhein",2005,"Baden-Württemberg",1082685,0.538138,0.615481793264121,0.422898139781901,0.435404331582949,2,3,2
"1529","811","Südlicher Oberrhein",2006,"Baden-Württemberg",1082685,0.5144,0.597913449159083,0.4103071089386,0.420983191959359,2,3,2
"1530","811","Südlicher Oberrhein",2007,"Baden-Württemberg",1082685,0.482613,0.573153715447074,0.402300788384673,0.394051596211746,2,3,2
"1531","811","Südlicher Oberrhein",2008,"Baden-Württemberg",1082685,0.440026,0.543317024649485,0.374759027064812,0.371450557904084,2,3,2
"1532","811","Südlicher Oberrhein",2009,"Baden-Württemberg",1082685,0.448844,0.535707856626824,0.385065016521225,0.385313969292841,2,3,2
"1533","811","Südlicher Oberrhein",2010,"Baden-Württemberg",1082685,0.426965,0.518061940394697,0.380237495042043,0.366699424511141,2,3,2
"1534","811","Südlicher Oberrhein",2011,"Baden-Württemberg",1082685,0.384157,0.503271255368181,0.350534026949414,0.330797906987294,2,3,2
"1535","811","Südlicher Oberrhein",2012,"Baden-Württemberg",1082685,0.38489,0.533267645170342,0.338245294896064,0.314466985482446,2,3,2
"1536","811","Südlicher Oberrhein",2013,"Baden-Württemberg",1082685,0.345396,0.477778565400146,0.332407817744921,0.301622653070938,2,3,2
"1537","811","Südlicher Oberrhein",2014,"Baden-Württemberg",1082685,0.325629,0.464635936446519,0.322285419564368,0.287766076077956,2,3,2
"1538","811","Südlicher Oberrhein",2015,"Baden-Württemberg",1082685,0.307432,0.45853475580408,0.311212006228272,0.27076515117055,2,3,2
"1539","811","Südlicher Oberrhein",2016,"Baden-Württemberg",1082685,0.289781,0.450409972492026,0.306280953323766,0.250672605283862,2,3,2
"1540","811","Südlicher Oberrhein",2017,"Baden-Württemberg",1082685,0.291019,0.490000817865433,0.290744839504741,0.22894229413003,2,3,2
"1541","812","Unterer Neckar",1998,"Baden-Württemberg",1158719,0.665412,0.691247584894734,0.534086111902475,0.487474087542616,1,2,1
"1542","812","Unterer Neckar",1999,"Baden-Württemberg",1158719,0.639744,0.676693977206138,0.516517647518866,0.471391284141927,1,2,1
"1543","812","Unterer Neckar",2000,"Baden-Württemberg",1158719,0.603101,0.663283052352223,0.49375153493091,0.438751776986369,1,2,1
"1544","812","Unterer Neckar",2001,"Baden-Württemberg",1158719,0.550606,0.654286343029003,0.444968885643506,0.397944188657125,1,2,1
"1545","812","Unterer Neckar",2002,"Baden-Württemberg",1158719,0.532528,0.620388364394537,0.44407869360439,0.398781952061531,1,2,1
"1546","812","Unterer Neckar",2003,"Baden-Württemberg",1158719,0.521576,0.596788314733826,0.43887489819023,0.407016879445054,1,2,1
"1547","812","Unterer Neckar",2004,"Baden-Württemberg",1158719,0.510513,0.579534001385352,0.431411789313796,0.410957708197092,1,2,1
"1548","812","Unterer Neckar",2005,"Baden-Württemberg",1158719,0.513072,0.568287568396155,0.435624879366644,0.422797321240953,1,2,1
"1549","812","Unterer Neckar",2006,"Baden-Württemberg",1158719,0.474548,0.520019064246366,0.426481118596896,0.407859728745203,1,2,1
"1550","812","Unterer Neckar",2007,"Baden-Württemberg",1158719,0.445166,0.511388154243236,0.412414162223439,0.375378068870475,1,2,1
"1551","812","Unterer Neckar",2008,"Baden-Württemberg",1158719,0.398584,0.475578085255937,0.386138913329529,0.349981797079093,1,2,1
"1552","812","Unterer Neckar",2009,"Baden-Württemberg",1158719,0.398738,0.454855312934295,0.393840088365714,0.363291370837939,1,2,1
"1553","812","Unterer Neckar",2010,"Baden-Württemberg",1158719,0.373711,0.427855167960273,0.390638450537702,0.346493205721741,1,2,1
"1554","812","Unterer Neckar",2011,"Baden-Württemberg",1158719,0.334915,0.427858205974393,0.359040226784627,0.305227316683276,1,2,1
"1555","812","Unterer Neckar",2012,"Baden-Württemberg",1158719,0.312547,0.414863036871701,0.345233382761103,0.290022600704799,1,1,1
"1556","812","Unterer Neckar",2013,"Baden-Württemberg",1158719,0.271146,0.350038714447141,0.343989268560652,0.278338989531925,1,1,1
"1557","812","Unterer Neckar",2014,"Baden-Württemberg",1158719,0.271655,0.364603395445855,0.341071325735157,0.267647909951098,1,2,1
"1558","812","Unterer Neckar",2015,"Baden-Württemberg",1158719,0.240412,0.335169062284909,0.329662013952498,0.249815037231981,1,1,1
"1559","812","Unterer Neckar",2016,"Baden-Württemberg",1158719,0.231782,0.344258191324271,0.325635050047723,0.228546717594605,1,1,1
"1560","812","Unterer Neckar",2017,"Baden-Württemberg",1158719,0.21914,0.356982768073125,0.309958949123178,0.207754982708865,1,1,1
"1561","901","Allgäu",1998,"Bayern",486802,0.678221,0.752885456467626,0.502393073718851,0.481584395037353,2,3,2
"1562","901","Allgäu",1999,"Bayern",486802,0.648982,0.733877763230687,0.485696637833885,0.462377729736929,2,3,2
"1563","901","Allgäu",2000,"Bayern",486802,0.623669,0.733582277047356,0.472629966481546,0.428201320705939,2,3,2
"1564","901","Allgäu",2001,"Bayern",486802,0.573616,0.710481489334009,0.432186325328788,0.397744652560392,2,3,2
"1565","901","Allgäu",2002,"Bayern",486802,0.560137,0.687514069352941,0.431229902062465,0.39635492964079,1,2,1
"1566","901","Allgäu",2003,"Bayern",486802,0.562129,0.68096318318746,0.425903166380354,0.411973911631907,2,3,2
"1567","901","Allgäu",2004,"Bayern",486802,0.548314,0.657944651988035,0.423949236932829,0.411001243749991,2,3,2
"1568","901","Allgäu",2005,"Bayern",486802,0.555767,0.667892680839267,0.422630542255807,0.416368240060054,2,3,2
"1569","901","Allgäu",2006,"Bayern",486802,0.520839,0.636990117260524,0.407555090548047,0.396751680667937,2,3,2
"1570","901","Allgäu",2007,"Bayern",486802,0.484294,0.617208303897805,0.388395064016583,0.367061091378066,2,3,2
"1571","901","Allgäu",2008,"Bayern",486802,0.446629,0.591103392004776,0.360946477368179,0.349878300689299,2,3,2
"1572","901","Allgäu",2009,"Bayern",486802,0.43943,0.558863606782358,0.362073502433523,0.367471410246348,2,3,2
"1573","901","Allgäu",2010,"Bayern",486802,0.419649,0.540959484194285,0.362483686897587,0.347815092661745,1,2,1
"1574","901","Allgäu",2011,"Bayern",486802,0.394264,0.546699747338114,0.342202963375251,0.314682115054971,2,3,2
"1575","901","Allgäu",2012,"Bayern",486802,0.359932,0.516906978329886,0.327341052596977,0.294860997917031,1,2,1
"1576","901","Allgäu",2013,"Bayern",486802,0.334202,0.493444553680732,0.316014317135042,0.281327697068967,2,3,2
"1577","901","Allgäu",2014,"Bayern",486802,0.313559,0.481970211001438,0.305586135085195,0.26446163155588,2,3,2
"1578","901","Allgäu",2015,"Bayern",486802,0.300617,0.481430338933412,0.293045621214009,0.25323792667635,2,3,2
"1579","901","Allgäu",2016,"Bayern",486802,0.294006,0.491767017284668,0.286476013205057,0.237055083939043,2,3,2
"1580","901","Allgäu",2017,"Bayern",486802,0.274643,0.478098121963708,0.293442649189825,0.207393440360945,2,3,2
"1581","902","Augsburg",1998,"Bayern",903487,0.691615,0.783943957883648,0.501856663731796,0.476217444104272,2,3,2
"1582","902","Augsburg",1999,"Bayern",903487,0.654433,0.751437463385868,0.485537793917162,0.455214252238841,2,3,2
"1583","902","Augsburg",2000,"Bayern",903487,0.629067,0.77575245007792,0.456836472011823,0.411962939033446,2,3,2
"1584","902","Augsburg",2001,"Bayern",903487,0.585325,0.766030543987535,0.419729887654263,0.376642215362124,2,3,2
"1585","902","Augsburg",2002,"Bayern",903487,0.579977,0.747201448969752,0.419805837614821,0.385351892781234,2,3,2
"1586","902","Augsburg",2003,"Bayern",903487,0.566884,0.709418773802989,0.413667145718382,0.404683948350889,2,3,2
"1587","902","Augsburg",2004,"Bayern",903487,0.561134,0.69450454516833,0.410893694662697,0.411572595156357,2,3,2
"1588","902","Augsburg",2005,"Bayern",903487,0.559692,0.673448698850012,0.414483270864617,0.426332031847717,2,3,2
"1589","902","Augsburg",2006,"Bayern",903487,0.531048,0.649578458847945,0.404265491233585,0.406625903668462,2,3,2
"1590","902","Augsburg",2007,"Bayern",903487,0.496601,0.636897947900343,0.387670515422484,0.371208214823183,2,3,2
"1591","902","Augsburg",2008,"Bayern",903487,0.44952,0.600576227969046,0.35976897884593,0.347011249270211,2,3,2
"1592","902","Augsburg",2009,"Bayern",903487,0.445497,0.58943339293203,0.355818645981776,0.354550105673919,2,3,2
"1593","902","Augsburg",2010,"Bayern",903487,0.427885,0.569122258872325,0.357200032941171,0.340403189930408,2,3,2
"1594","902","Augsburg",2011,"Bayern",903487,0.391219,0.548026845050192,0.341562351504711,0.308278070049221,2,3,2
"1595","902","Augsburg",2012,"Bayern",903487,0.364159,0.533950189124396,0.328585013521758,0.284512081419346,2,3,2
"1596","902","Augsburg",2013,"Bayern",903487,0.334556,0.502391927963673,0.320687914363456,0.268372370700775,2,3,2
"1597","902","Augsburg",2014,"Bayern",903487,0.30657,0.474343361897976,0.31037313263475,0.254177769384194,2,3,2
"1598","902","Augsburg",2015,"Bayern",903487,0.301993,0.487183964465183,0.301212435412738,0.241902137659002,2,3,2
"1599","902","Augsburg",2016,"Bayern",903487,0.284379,0.474511009910823,0.296985702818204,0.225721209820701,2,3,2
"1600","902","Augsburg",2017,"Bayern",903487,0.278506,0.491667889946466,0.294192904946924,0.200327662289907,2,3,2
"1601","903","Bayerischer Untermain",1998,"Bayern",372381,0.695657,0.792656161781987,0.498684431690782,0.47826877091112,2,4,2
"1602","903","Bayerischer Untermain",1999,"Bayern",372381,0.670642,0.778025211892494,0.482073738013381,0.462531181915787,2,4,2
"1603","903","Bayerischer Untermain",2000,"Bayern",372381,0.656418,0.812534019821507,0.458130400677336,0.425251951284583,2,4,2
"1604","903","Bayerischer Untermain",2001,"Bayern",372381,0.600458,0.792021537759556,0.417289159009341,0.381511890292709,2,4,2
"1605","903","Bayerischer Untermain",2002,"Bayern",372381,0.590297,0.761225271445049,0.417069674473927,0.393445956987027,2,4,2
"1606","903","Bayerischer Untermain",2003,"Bayern",372381,0.581621,0.736016280202856,0.413294369314515,0.406135015327232,2,4,2
"1607","903","Bayerischer Untermain",2004,"Bayern",372381,0.571023,0.722887222667371,0.406241458536938,0.406414613302252,2,4,2
"1608","903","Bayerischer Untermain",2005,"Bayern",372381,0.551682,0.677554052440375,0.406929739887814,0.414737282326616,2,3,2
"1609","903","Bayerischer Untermain",2006,"Bayern",372381,0.521249,0.65140343496717,0.393664257931295,0.396998077486383,2,3,2
"1610","903","Bayerischer Untermain",2007,"Bayern",372381,0.474435,0.615366573811937,0.375105035347457,0.363677480235167,2,3,2
"1611","903","Bayerischer Untermain",2008,"Bayern",372381,0.442567,0.606989741233181,0.351412075841348,0.335896866580532,2,3,2
"1612","903","Bayerischer Untermain",2009,"Bayern",372381,0.446623,0.594531543262178,0.353044579293334,0.35434133582273,2,3,2
"1613","903","Bayerischer Untermain",2010,"Bayern",372381,0.423235,0.566539943338568,0.355536955117092,0.33591655085032,2,3,2
"1614","903","Bayerischer Untermain",2011,"Bayern",372381,0.398573,0.574941918886125,0.336232885881811,0.300502650760127,2,3,2
"1615","903","Bayerischer Untermain",2012,"Bayern",372381,0.370836,0.549762474099043,0.32722021312508,0.282603292015862,2,3,2
"1616","903","Bayerischer Untermain",2013,"Bayern",372381,0.339593,0.505892744185999,0.317738100592098,0.277281395358693,2,3,2
"1617","903","Bayerischer Untermain",2014,"Bayern",372381,0.316995,0.489591059809471,0.306699345927086,0.262181644867105,2,3,2
"1618","903","Bayerischer Untermain",2015,"Bayern",372381,0.307284,0.496137156698229,0.298319588890633,0.245778062212533,2,3,2
"1619","903","Bayerischer Untermain",2016,"Bayern",372381,0.31637,0.516196056859474,0.30923937207525,0.231863243886238,2,3,2
"1620","903","Bayerischer Untermain",2017,"Bayern",372381,0.273839,0.480255738340053,0.287486091080909,0.20968096074266,2,3,2
"1621","904","Donau-Iller (BY)",1998,"Bayern",483079,0.679168,0.815248665850112,0.475849506263288,0.447544639552561,2,3,2
"1622","904","Donau-Iller (BY)",1999,"Bayern",483079,0.634927,0.760274351010562,0.46230073575316,0.432981943956452,1,2,1
"1623","904","Donau-Iller (BY)",2000,"Bayern",483079,0.629071,0.792882293934066,0.452533746881685,0.399142315386229,2,3,2
"1624","904","Donau-Iller (BY)",2001,"Bayern",483079,0.587865,0.784992697458434,0.411495277896109,0.370684361077439,2,3,2
"1625","904","Donau-Iller (BY)",2002,"Bayern",483079,0.581696,0.770377379793104,0.409764934667287,0.375445254123576,2,3,2
"1626","904","Donau-Iller (BY)",2003,"Bayern",483079,0.561674,0.727537382987896,0.404998160942737,0.38545084385811,2,3,2
"1627","904","Donau-Iller (BY)",2004,"Bayern",483079,0.552283,0.717698392195811,0.398314932405815,0.384334784182225,2,3,2
"1628","904","Donau-Iller (BY)",2005,"Bayern",483079,0.551934,0.71715282396738,0.394884026072379,0.387656787358639,2,3,2
"1629","904","Donau-Iller (BY)",2006,"Bayern",483079,0.506852,0.670378580280147,0.380334877783003,0.364315255565932,2,3,2
"1630","904","Donau-Iller (BY)",2007,"Bayern",483079,0.4587,0.636647250040196,0.35824061104978,0.329709497046009,1,2,1
"1631","904","Donau-Iller (BY)",2008,"Bayern",483079,0.43037,0.635227973559929,0.331949595997922,0.304215321001321,1,2,1
"1632","904","Donau-Iller (BY)",2009,"Bayern",483079,0.44137,0.629470040848012,0.330041454876834,0.332540032369083,2,3,2
"1633","904","Donau-Iller (BY)",2010,"Bayern",483079,0.422798,0.620935825730501,0.328700933704005,0.307535628232042,2,3,2
"1634","904","Donau-Iller (BY)",2011,"Bayern",483079,0.381349,0.601545416345921,0.309732660544303,0.268052163408286,1,2,1
"1635","904","Donau-Iller (BY)",2012,"Bayern",483079,0.362285,0.592228485665175,0.303342446357962,0.247956591702219,2,3,2
"1636","904","Donau-Iller (BY)",2013,"Bayern",483079,0.341228,0.57351808999698,0.293356623100833,0.237107275342395,2,3,2
"1637","904","Donau-Iller (BY)",2014,"Bayern",483079,0.304191,0.536431653766565,0.280005187778673,0.217987784819106,1,2,1
"1638","904","Donau-Iller (BY)",2015,"Bayern",483079,0.301672,0.550580157104723,0.273821168745407,0.20529419957191,2,3,2
"1639","904","Donau-Iller (BY)",2016,"Bayern",483079,0.292064,0.556394686151265,0.267505269321478,0.187750961832089,2,3,2
"1640","904","Donau-Iller (BY)",2017,"Bayern",483079,0.297594,0.567632690221303,0.293382712119379,0.161020379551463,2,3,2
"1641","905","Donau-Wald",1998,"Bayern",664284,0.732802,0.760870584449544,0.535045653312936,0.543452797268764,3,5,2
"1642","905","Donau-Wald",1999,"Bayern",664284,0.711715,0.758996163227231,0.516946595186973,0.523823701891735,3,5,2
"1643","905","Donau-Wald",2000,"Bayern",664284,0.68556,0.764183524933176,0.50923920505347,0.477223746382374,3,5,2
"1644","905","Donau-Wald",2001,"Bayern",664284,0.64887,0.764407462886037,0.468891511789835,0.448443203441406,3,6,2
"1645","905","Donau-Wald",2002,"Bayern",664284,0.659288,0.778770954938559,0.466826482109301,0.455709952102922,3,6,2
"1646","905","Donau-Wald",2003,"Bayern",664284,0.640951,0.736763083392983,0.462285946423568,0.467819999100481,3,6,2
"1647","905","Donau-Wald",2004,"Bayern",664284,0.621132,0.710102023298319,0.454502521564611,0.465044075322836,3,6,2
"1648","905","Donau-Wald",2005,"Bayern",664284,0.618328,0.686759805291403,0.455112989715001,0.482510090300999,3,5,2
"1649","905","Donau-Wald",2006,"Bayern",664284,0.597119,0.686042408641928,0.436843623771946,0.461666407545703,3,6,2
"1650","905","Donau-Wald",2007,"Bayern",664284,0.545331,0.650333768815644,0.414479012623802,0.422480824592403,3,5,2
"1651","905","Donau-Wald",2008,"Bayern",664284,0.529942,0.655057524668256,0.390374552768991,0.412960261091954,3,6,2
