Gemeinden (2019) Kennziffer;Gemeinden (2019) Name;Gemeindeverbände (2019) Kennziffer;Gemeindeverbände (2019) Name
12061164;Golßen, Stadt;12061914;Unterspreewald
12061192;Groß Köris;12061908;Schenkenländchen
12061216;Halbe;12061908;Schenkenländchen
12061217;Heidesee;12061217;Heidesee
12061219;Heideblick;12061219;Heideblick
12061224;Jamlitz;12061913;Lieberose/Oberspreewald
12061244;Kasel-Golzig;12061914;Unterspreewald
12061260;Königs Wusterhausen, Stadt;12061260;Königs Wusterhausen, Stadt
12061265;Krausnick-Groß Wasserburg;12061914;Unterspreewald
12061308;Lieberose, Stadt;12061913;Lieberose/Oberspreewald
12061316;Lübben (Spreewald), Stadt;12061316;Lübben (Spreewald), Stadt
12061320;Luckau, Stadt;12061320;Luckau, Stadt
12061328;Märkisch Buchholz, Stadt;12061908;Schenkenländchen
12061329;Märkische Heide;12061329;Märkische Heide
12061332;Mittenwalde, Stadt;12061332;Mittenwalde, Stadt
12061344;Münchehofe;12061908;Schenkenländchen
12061352;Neu Zauche;12061913;Lieberose/Oberspreewald
12061405;Rietzneuendorf-Staakow;12061914;Unterspreewald
12061428;Schlepzig;12061914;Unterspreewald
12061433;Schönefeld;12061433;Schönefeld
12061435;Schönwald;12061914;Unterspreewald
12061444;Schulzendorf;12061444;Schulzendorf
12061448;Schwerin;12061908;Schenkenländchen
12061450;Schwielochsee;12061913;Lieberose/Oberspreewald
12061470;Spreewaldheide;12061913;Lieberose/Oberspreewald
12061471;Steinreich;12061914;Unterspreewald
12061476;Straupitz;12061913;Lieberose/Oberspreewald
12061492;Teupitz, Stadt;12061908;Schenkenländchen
12061510;Unterspreewald;12061914;Unterspreewald
12061540;Wildau, Stadt;12061540;Wildau, Stadt
12061572;Zeuthen;12061572;Zeuthen
12062024;Bad Liebenwerda, Stadt;12062024;Bad Liebenwerda, Stadt
12062088;Crinitz;12062905;Kleine Elster (Niederlausitz)
12062092;Doberlug-Kirchhain, Stadt;12062092;Doberlug-Kirchhain, Stadt
12062124;Elsterwerda, Stadt;12062124;Elsterwerda, Stadt
12062128;Falkenberg/Elster, Stadt;12062128;Falkenberg/Elster, Stadt
12062134;Fichtwald;12062909;Schlieben
12062140;Finsterwalde, Stadt;12062140;Finsterwalde, Stadt
12062177;Gorden-Staupitz;12062907;Plessa
12062196;Gröden;12062911;Schradenland
12062208;Großthiemig;12062911;Schradenland
12062219;Heideland;12062902;Elsterland
12062224;Herzberg (Elster), Stadt;12062224;Herzberg (Elster), Stadt
12062232;Hirschfeld;12062911;Schradenland
12062237;Hohenbucko;12062909;Schlieben
12062240;Hohenleipisch;12062907;Plessa
12062282;Kremitzaue;12062909;Schlieben
12062289;Lebusa;12062909;Schlieben
12062293;Lichterfeld-Schacksdorf;12062905;Kleine Elster (Niederlausitz)
12062333;Massen-Niederlausitz;12062905;Kleine Elster (Niederlausitz)
12062336;Merzdorf;12062911;Schradenland
12062341;Mühlberg/Elbe, Stadt;12062341;Mühlberg/Elbe, Stadt
12062372;Plessa;12062907;Plessa
12062410;Röderland;12062410;Röderland
12062417;Rückersdorf;12062902;Elsterland
12062425;Sallgast;12062905;Kleine Elster (Niederlausitz)
12062440;Schilda;12062902;Elsterland
12062445;Schlieben, Stadt;12062909;Schlieben
12062453;Schönborn;12062902;Elsterland
12062461;Schönewalde, Stadt;12062461;Schönewalde, Stadt
12062464;Schraden;12062907;Plessa
12062469;Sonnewalde, Stadt;12062469;Sonnewalde, Stadt
12062492;Tröbitz;12062902;Elsterland
12062500;Uebigau-Wahrenbrück, Stadt;12062500;Uebigau-Wahrenbrück, Stadt
12063036;Brieselang;12063036;Brieselang
12063056;Dallgow-Döberitz;12063056;Dallgow-Döberitz
12063080;Falkensee, Stadt;12063080;Falkensee, Stadt
12063088;Friesack, Stadt;12063902;Friesack
12063094;Gollenberg;12063909;Rhinow
12063112;Großderschau;12063909;Rhinow
12063134;Havelaue;12063909;Rhinow
12063142;Wiesenaue;12063902;Friesack
12063148;Ketzin/Havel, Stadt;12063148;Ketzin/Havel, Stadt
12063161;Kleßen-Görne;12063909;Rhinow
12063165;Kotzen;12063906;Nennhausen
12063186;Märkisch Luch;12063906;Nennhausen
12063189;Milower Land;12063189;Milower Land
12063202;Mühlenberge;12063902;Friesack
12063208;Nauen, Stadt;12063208;Nauen, Stadt
12063212;Nennhausen;12063906;Nennhausen
12063228;Paulinenaue;12063902;Friesack
12063240;Pessin;12063902;Friesack
12063244;Premnitz, Stadt;12063244;Premnitz, Stadt
12063252;Rathenow, Stadt;12063252;Rathenow, Stadt
12063256;Retzow;12063902;Friesack
12063260;Rhinow, Stadt;12063909;Rhinow
12063273;Schönwalde-Glien;12063273;Schönwalde-Glien
12063274;Seeblick;12063909;Rhinow
12063293;Stechow-Ferchesar;12063906;Nennhausen
12063357;Wustermark;12063357;Wustermark
12064009;Alt Tucheband;12064904;Golzow
12064029;Altlandsberg, Stadt;12064029;Altlandsberg, Stadt
12064044;Bad Freienwalde (Oder), Stadt;12064044;Bad Freienwalde (Oder), Stadt
12064053;Beiersdorf-Freudenberg;12064903;Falkenberg-Höhe
12064057;Bleyen-Genschmar;12064904;Golzow
12064061;Bliesdorf;12064914;Barnim-Oderbruch
12064084;Buckow (Märkische Schweiz), Stadt;12064908;Märkische Schweiz
12064125;Falkenberg;12064903;Falkenberg-Höhe
12064128;Falkenhagen (Mark);12064912;Seelow-Land
12064130;Fichtenhöhe;12064912;Seelow-Land
12064136;Fredersdorf-Vogelsdorf;12064136;Fredersdorf-Vogelsdorf
12064153;Garzau-Garzin;12064908;Märkische Schweiz
12064172;Golzow;12064904;Golzow
12064190;Gusow-Platkow;12064910;Neuhardenberg
12064205;Heckelberg-Brunow;12064903;Falkenberg-Höhe
12064222;Höhenland;12064903;Falkenberg-Höhe
12064227;Hoppegarten;12064227;Hoppegarten
12064266;Küstriner Vorland;12064904;Golzow
12064268;Lebus, Stadt;12064906;Lebus
12064274;Letschin;12064274;Letschin
12064288;Lietzen;12064912;Seelow-Land
12064290;Lindendorf;12064912;Seelow-Land
12064303;Märkische Höhe;12064910;Neuhardenberg
12064317;Müncheberg, Stadt;12064317;Müncheberg, Stadt
12064336;Neuenhagen bei Berlin;12064336;Neuenhagen bei Berlin
12064340;Neuhardenberg;12064910;Neuhardenberg
12064349;Neulewin;12064914;Barnim-Oderbruch
12064365;Neutrebbin;12064914;Barnim-Oderbruch
12064370;Oberbarnim;12064908;Märkische Schweiz
12064371;Oderaue;12064914;Barnim-Oderbruch
12064380;Petershagen/Eggersdorf;12064380;Petershagen/Eggersdorf
12064388;Podelzig;12064906;Lebus
12064393;Prötzel;12064914;Barnim-Oderbruch
12064408;Rehfelde;12064908;Märkische Schweiz
12064417;Reichenow-Möglin;12064914;Barnim-Oderbruch
12064420;Reitwein;12064906;Lebus
12064428;Rüdersdorf bei Berlin;12064428;Rüdersdorf bei Berlin
12064448;Seelow, Stadt;12064448;Seelow, Stadt
12064472;Strausberg, Stadt;12064472;Strausberg, Stadt
12064480;Treplin;12064906;Lebus
12064482;Vierlinden;12064912;Seelow-Land
12064484;Waldsieversdorf;12064908;Märkische Schweiz
12064512;Wriezen, Stadt;12064512;Wriezen, Stadt
12064538;Zechin;12064904;Golzow
12064539;Zeschdorf;12064906;Lebus
12065036;Birkenwerder;12065036;Birkenwerder
12065084;Fürstenberg/Havel, Stadt;12065084;Fürstenberg/Havel, Stadt
12065096;Glienicke/Nordbahn;12065096;Glienicke/Nordbahn
12065100;Gransee, Stadt;12065902;Gransee und Gemeinden
12065117;Großwoltersdorf;12065902;Gransee und Gemeinden
12065136;Hennigsdorf, Stadt;12065136;Hennigsdorf, Stadt
12065144;Hohen Neuendorf, Stadt;12065144;Hohen Neuendorf, Stadt
12065165;Kremmen, Stadt;12065165;Kremmen, Stadt
12065180;Leegebruch;12065180;Leegebruch
12065193;Liebenwalde, Stadt;12065193;Liebenwalde, Stadt
12065198;Löwenberger Land;12065198;Löwenberger Land
12065225;Mühlenbecker Land;12065225;Mühlenbecker Land
12065251;Oberkrämer;12065251;Oberkrämer
12065256;Oranienburg, Stadt;12065256;Oranienburg, Stadt
12065276;Schönermark;12065902;Gransee und Gemeinden
12065301;Sonnenberg;12065902;Gransee und Gemeinden
12065310;Stechlin;12065902;Gransee und Gemeinden
12065332;Velten, Stadt;12065332;Velten, Stadt
12065356;Zehdenick, Stadt;12065356;Zehdenick, Stadt
12066008;Altdöbern;12066901;Altdöbern
12066041;Bronkow;12066901;Altdöbern
12066052;Calau, Stadt;12066052;Calau, Stadt
12066064;Frauendorf;12066906;Ortrand
12066104;Großkmehlen;12066906;Ortrand
12066112;Großräschen, Stadt;12066112;Großräschen, Stadt
12066116;Grünewald;12066907;Ruhland
12066120;Guteborn;12066907;Ruhland
12066124;Hermsdorf;12066907;Ruhland
12066132;Hohenbocka;12066907;Ruhland
12066168;Kroppen;12066906;Ortrand
12066176;Lauchhammer, Stadt;12066176;Lauchhammer, Stadt
12066188;Lindenau;12066906;Ortrand
12066196;Lübbenau/Spreewald, Stadt;12066196;Lübbenau/Spreewald, Stadt
12066202;Luckaitztal;12066901;Altdöbern
12066226;Neu-Seeland;12066901;Altdöbern
12066228;Neupetershain;12066901;Altdöbern
12066240;Ortrand, Stadt;12066906;Ortrand
12066272;Ruhland, Stadt;12066907;Ruhland
12066285;Schipkau;12066285;Schipkau
12066292;Schwarzbach;12066907;Ruhland
12066296;Schwarzheide, Stadt;12066296;Schwarzheide, Stadt
12066304;Senftenberg, Stadt;12066304;Senftenberg, Stadt
12066316;Tettau;12066906;Ortrand
12066320;Vetschau/Spreewald, Stadt;12066320;Vetschau/Spreewald, Stadt
12067024;Bad Saarow;12067907;Scharmützelsee
12067036;Beeskow, Stadt;12067036;Beeskow, Stadt
12067040;Berkenbrück;12067906;Odervorland
12067072;Briesen (Mark);12067906;Odervorland
12067076;Brieskow-Finkenheerd;12067901;Brieskow-Finkenheerd
12067112;Diensdorf-Radlow;12067907;Scharmützelsee
12067120;Eisenhüttenstadt, Stadt;12067120;Eisenhüttenstadt, Stadt
12067124;Erkner, Stadt;12067124;Erkner, Stadt
12067137;Friedland, Stadt;12067137;Friedland, Stadt
12067144;Fürstenwalde/Spree, Stadt;12067144;Fürstenwalde/Spree, Stadt
12067173;Gosen-Neu Zittau;12067909;Spreenhagen
12067180;Groß Lindow;12067901;Brieskow-Finkenheerd
12067201;Grünheide (Mark);12067201;Grünheide (Mark)
12067205;Grunow-Dammendorf;12067908;Schlaubetal
12067237;Jacobsdorf;12067906;Odervorland
12067288;Langewahl;12067907;Scharmützelsee
12067292;Lawitz;12067905;Neuzelle
12067324;Mixdorf;12067908;Schlaubetal
12067336;Müllrose, Stadt;12067908;Schlaubetal
12067338;Neißemünde;12067905;Neuzelle
12067357;Neuzelle;12067905;Neuzelle
12067397;Ragow-Merz;12067908;Schlaubetal
12067408;Rauen;12067909;Spreenhagen
12067413;Reichenwalde;12067907;Scharmützelsee
12067426;Rietz-Neuendorf;12067426;Rietz-Neuendorf
12067438;Schlaubetal;12067908;Schlaubetal
12067440;Schöneiche bei Berlin;12067440;Schöneiche bei Berlin
12067458;Siehdichum;12067908;Schlaubetal
12067469;Spreenhagen;12067909;Spreenhagen
12067473;Steinhöfel;12067906;Odervorland
12067481;Storkow (Mark), Stadt;12067481;Storkow (Mark), Stadt
12067493;Tauche;12067493;Tauche
12067508;Vogelsang;12067901;Brieskow-Finkenheerd
12067520;Wendisch Rietz;12067907;Scharmützelsee
12067528;Wiesenau;12067901;Brieskow-Finkenheerd
12067544;Woltersdorf;12067544;Woltersdorf
12067552;Ziltendorf;12067901;Brieskow-Finkenheerd
12068052;Breddin;12068905;Neustadt (Dosse)
12068072;Dabergotz;12068907;Temnitz
12068109;Dreetz;12068905;Neustadt (Dosse)
12068117;Fehrbellin;12068117;Fehrbellin
12068181;Heiligengrabe;12068181;Heiligengrabe
12068188;Herzberg (Mark);12068904;Lindow (Mark)
12068264;Kyritz, Stadt;12068264;Kyritz, Stadt
12068280;Lindow (Mark), Stadt;12068904;Lindow (Mark)
12068306;Märkisch Linden;12068907;Temnitz
12068320;Neuruppin, Stadt;12068320;Neuruppin, Stadt
12068324;Neustadt (Dosse), Stadt;12068905;Neustadt (Dosse)
12068353;Rheinsberg, Stadt;12068353;Rheinsberg, Stadt
12068372;Rüthnick;12068904;Lindow (Mark)
12068409;Sieversdorf-Hohenofen;12068905;Neustadt (Dosse)
12068413;Storbeck-Frankendorf;12068907;Temnitz
12068417;Stüdenitz-Schönermark;12068905;Neustadt (Dosse)
12068425;Temnitzquell;12068907;Temnitz
12068426;Temnitztal;12068907;Temnitz
12068437;Vielitzsee;12068904;Lindow (Mark)
12068452;Walsleben;12068907;Temnitz
12068468;Wittstock/Dosse, Stadt;12068468;Wittstock/Dosse, Stadt
12068477;Wusterhausen/Dosse;12068477;Wusterhausen/Dosse
12068501;Zernitz-Lohm;12068905;Neustadt (Dosse)
12069017;Beelitz, Stadt;12069017;Beelitz, Stadt
12069018;Beetzsee;12069902;Beetzsee
12069019;Beetzseeheide;12069902;Beetzsee
12069020;Bad Belzig, Stadt;12069020;Bad Belzig, Stadt
12069028;Bensdorf;12069917;Wusterwitz
12069052;Borkheide;12069904;Brück
12069056;Borkwalde;12069904;Brück
12069076;Brück, Stadt;12069904;Brück
12069089;Buckautal;12069918;Ziesar
12069216;Golzow;12069904;Brück
12069224;Görzke;12069918;Ziesar
12069232;Gräben;12069918;Ziesar
12069249;Groß Kreutz (Havel);12069249;Groß Kreutz (Havel)
12069270;Havelsee, Stadt;12069902;Beetzsee
12069304;Kleinmachnow;12069304;Kleinmachnow
12069306;Kloster Lehnin;12069306;Kloster Lehnin
12069345;Linthe;12069904;Brück
12069397;Michendorf;12069397;Michendorf
12069402;Mühlenfließ;12069910;Niemegk
12069448;Niemegk, Stadt;12069910;Niemegk
12069454;Nuthetal;12069454;Nuthetal
12069460;Päwesin;12069902;Beetzsee
12069470;Planebruch;12069904;Brück
12069474;Planetal;12069910;Niemegk
12069485;Rabenstein/Fläming;12069910;Niemegk
12069537;Rosenau;12069917;Wusterwitz
12069541;Roskow;12069902;Beetzsee
12069590;Schwielowsee;12069590;Schwielowsee
12069596;Seddiner See;12069596;Seddiner See
12069604;Stahnsdorf;12069604;Stahnsdorf
12069616;Teltow, Stadt;12069616;Teltow, Stadt
12069632;Treuenbrietzen, Stadt;12069632;Treuenbrietzen, Stadt
12069648;Wenzlow;12069918;Ziesar
12069656;Werder (Havel), Stadt;12069656;Werder (Havel), Stadt
12069665;Wiesenburg/Mark;12069665;Wiesenburg/Mark
12069680;Wollin;12069918;Ziesar
12069688;Wusterwitz;12069917;Wusterwitz
12069696;Ziesar, Stadt;12069918;Ziesar
12070008;Bad Wilsnack, Stadt;12070901;Bad Wilsnack/Weisen
12070028;Berge;12070909;Putlitz-Berge
12070052;Breese;12070901;Bad Wilsnack/Weisen
12070060;Cumlosen;12070905;Lenzen-Elbtalaue
12070096;Gerdshagen;12070906;Meyenburg
12070125;Groß Pankow (Prignitz);12070125;Groß Pankow (Prignitz)
12070145;Gülitz-Reetz;12070909;Putlitz-Berge
12070149;Gumtow;12070149;Gumtow
12070153;Halenbeck-Rohlsdorf;12070906;Meyenburg
12070173;Karstädt;12070173;Karstädt
12070222;Kümmernitztal;12070906;Meyenburg
12070236;Lanz;12070905;Lenzen-Elbtalaue
12070241;Legde/Quitzöbel;12070901;Bad Wilsnack/Weisen
12070244;Lenzen (Elbe), Stadt;12070905;Lenzen-Elbtalaue
12070246;Lenzerwische;12070905;Lenzen-Elbtalaue
12070266;Marienfließ;12070906;Meyenburg
12070280;Meyenburg, Stadt;12070906;Meyenburg
12070296;Perleberg, Stadt;12070296;Perleberg, Stadt
12070300;Pirow;12070909;Putlitz-Berge
12070302;Plattenburg;12070302;Plattenburg
12070316;Pritzwalk, Stadt;12070316;Pritzwalk, Stadt
12070325;Putlitz, Stadt;12070909;Putlitz-Berge
12070348;Rühstädt;12070901;Bad Wilsnack/Weisen
12070393;Triglitz;12070909;Putlitz-Berge
12070416;Weisen;12070901;Bad Wilsnack/Weisen
12070424;Wittenberge, Stadt;12070424;Wittenberge, Stadt
12071028;Briesen;12071901;Burg (Spreewald)
12071032;Burg (Spreewald);12071901;Burg (Spreewald)
12071041;Dissen-Striesow;12071901;Burg (Spreewald)
12071044;Döbern, Stadt;12071902;Döbern-Land
12071052;Drachhausen;12071907;Peitz
12071057;Drebkau, Stadt;12071057;Drebkau, Stadt
12071060;Drehnow;12071907;Peitz
12071074;Felixsee;12071902;Döbern-Land
12071076;Forst (Lausitz), Stadt;12071076;Forst (Lausitz), Stadt
12071153;Groß Schacksdorf-Simmersdorf;12071902;Döbern-Land
12071160;Guben, Stadt;12071160;Guben, Stadt
12071164;Guhrow;12071901;Burg (Spreewald)
12071176;Heinersbrück;12071907;Peitz
12071189;Jämlitz-Klein Düben;12071902;Döbern-Land
12071193;Jänschwalde;12071907;Peitz
12071244;Kolkwitz;12071244;Kolkwitz
12071294;Neiße-Malxetal;12071902;Döbern-Land
12071301;Neuhausen/Spree;12071301;Neuhausen/Spree
12071304;Peitz, Stadt;12071907;Peitz
12071337;Schenkendöbern;12071337;Schenkendöbern
12071341;Schmogrow-Fehrow;12071901;Burg (Spreewald)
12071372;Spremberg, Stadt;12071372;Spremberg, Stadt
12071384;Tauer;12071907;Peitz
12071386;Teichland;12071907;Peitz
12071392;Tschernitz;12071902;Döbern-Land
12071401;Turnow-Preilack;12071907;Peitz
12071408;Welzow, Stadt;12071408;Welzow, Stadt
12071412;Werben;12071901;Burg (Spreewald)
12071414;Wiesengrund;12071902;Döbern-Land
12072002;Am Mellensee;12072002;Am Mellensee
12072014;Baruth/Mark, Stadt;12072014;Baruth/Mark, Stadt
12072017;Blankenfelde-Mahlow;12072017;Blankenfelde-Mahlow
12072053;Dahme/Mark, Stadt;12072904;Dahme/Mark
12072055;Dahmetal;12072904;Dahme/Mark
12072120;Großbeeren;12072120;Großbeeren
12072157;Ihlow;12072904;Dahme/Mark
12072169;Jüterbog, Stadt;12072169;Jüterbog, Stadt
12072232;Luckenwalde, Stadt;12072232;Luckenwalde, Stadt
12072240;Ludwigsfelde, Stadt;12072240;Ludwigsfelde, Stadt
12072297;Niedergörsdorf;12072297;Niedergörsdorf
12072298;Niederer Fläming;12072904;Dahme/Mark
12072312;Nuthe-Urstromtal;12072312;Nuthe-Urstromtal
12072340;Rangsdorf;12072340;Rangsdorf
12072426;Trebbin, Stadt;12072426;Trebbin, Stadt
12072477;Zossen, Stadt;12072477;Zossen, Stadt
12073008;Angermünde, Stadt;12073008;Angermünde, Stadt
12073032;Berkholz-Meyenburg;12073910;Oder-Welse
12073069;Boitzenburger Land;12073069;Boitzenburger Land
12073085;Brüssow, Stadt;12073903;Brüssow (Uckermark)
12073093;Carmzow-Wallmow;12073903;Brüssow (Uckermark)
12073097;Casekow;12073904;Gartz (Oder)
12073157;Flieth-Stegelitz;12073905;Gerswalde
12073189;Gartz (Oder), Stadt;12073904;Gartz (Oder)
12073201;Gerswalde;12073905;Gerswalde
12073216;Göritz;12073903;Brüssow (Uckermark)
12073225;Gramzow;12073906;Gramzow
12073261;Grünow;12073906;Gramzow
12073309;Hohenselchow-Groß Pinnow;12073904;Gartz (Oder)
12073384;Lychen, Stadt;12073384;Lychen, Stadt
12073386;Mark Landin;12073910;Oder-Welse
12073393;Mescherin;12073904;Gartz (Oder)
12073396;Milmersdorf;12073905;Gerswalde
12073404;Mittenwalde;12073905;Gerswalde
12073429;Nordwestuckermark;12073429;Nordwestuckermark
12073430;Oberuckersee;12073906;Gramzow
12073440;Pinnow;12073910;Oder-Welse
12073452;Prenzlau, Stadt;12073452;Prenzlau, Stadt
12073458;Randowtal;12073906;Gramzow
12073490;Schenkenberg;12073903;Brüssow (Uckermark)
12073505;Schöneberg;12073910;Oder-Welse
12073520;Schönfeld;12073903;Brüssow (Uckermark)
12073532;Schwedt/Oder, Stadt;12073532;Schwedt/Oder, Stadt
12073565;Tantow;12073904;Gartz (Oder)
12073569;Temmen-Ringenwalde;12073905;Gerswalde
12073572;Templin, Stadt;12073572;Templin, Stadt
12073578;Uckerfelde;12073906;Gramzow
12073579;Uckerland;12073579;Uckerland
12073603;Passow;12073910;Oder-Welse
12073645;Zichow;12073906;Gramzow
13003000;Rostock, Hansestadt;13003000;Rostock, Hansestadt
13004000;Schwerin, Landeshauptstadt;13004000;Schwerin, Landeshauptstadt
13071001;Alt Schwerin;13071954;Malchow
13071002;Altenhagen;13071963;Treptower Tollensewinkel
13071003;Altenhof;13071959;Röbel-Müritz
13071004;Altentreptow, Stadt;13071963;Treptower Tollensewinkel
13071005;Ankershagen;13071958;Penzliner Land
13071006;Bartow;13071963;Treptower Tollensewinkel
13071007;Basedow;13071953;Malchin am Kummerower See
13071008;Beggerow;13071951;Demmin-Land
13071009;Beseritz;13071957;Neverin
13071010;Blankenhof;13071957;Neverin
13071011;Blankensee;13071956;Neustrelitz-Land
13071012;Blumenholz;13071956;Neustrelitz-Land
13071013;Bollewick;13071959;Röbel-Müritz
13071014;Borrentin;13071951;Demmin-Land
13071015;Bredenfelde;13071962;Stavenhagen
13071016;Breesen;13071963;Treptower Tollensewinkel
13071017;Breest;13071963;Treptower Tollensewinkel
13071018;Briggow;13071962;Stavenhagen
13071019;Brunn;13071957;Neverin
13071020;Buchholz;13071959;Röbel-Müritz
13071021;Burg Stargard, Stadt;13071961;Stargarder Land
13071022;Burow;13071963;Treptower Tollensewinkel
13071023;Bütow;13071959;Röbel-Müritz
13071025;Carpin;13071956;Neustrelitz-Land
13071026;Cölpin;13071961;Stargarder Land
13071027;Dargun, Stadt;13071027;Dargun, Stadt
13071028;Datzetal;13071952;Friedland
13071029;Demmin, Hansestadt;13071029;Demmin, Hansestadt
13071032;Faulenrost;13071953;Malchin am Kummerower See
13071033;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft
13071034;Fincken;13071959;Röbel-Müritz
13071035;Friedland, Stadt;13071952;Friedland
13071036;Fünfseen;13071954;Malchow
13071037;Galenbeck;13071952;Friedland
13071039;Gielow;13071953;Malchin am Kummerower See
13071041;Gnevkow;13071963;Treptower Tollensewinkel
13071042;Godendorf;13071956;Neustrelitz-Land
13071043;Göhren-Lebbin;13071954;Malchow
13071044;Golchen;13071963;Treptower Tollensewinkel
13071045;Gotthun;13071959;Röbel-Müritz
13071047;Grabowhöfe;13071960;Seenlandschaft Waren
13071048;Grammentin;13071962;Stavenhagen
13071049;Grapzow;13071963;Treptower Tollensewinkel
13071050;Grischow;13071963;Treptower Tollensewinkel
13071053;Groß Kelle;13071959;Röbel-Müritz
13071054;Groß Miltzow;13071964;Woldegk
13071055;Groß Nemerow;13071961;Stargarder Land
13071056;Groß Plasten;13071960;Seenlandschaft Waren
13071057;Groß Teetzleben;13071963;Treptower Tollensewinkel
13071058;Grünow;13071956;Neustrelitz-Land
13071059;Gültz;13071963;Treptower Tollensewinkel
13071060;Gülzow;13071962;Stavenhagen
13071063;Hohen Wangelin;13071960;Seenlandschaft Waren
13071064;Hohenbollentin;13071951;Demmin-Land
13071065;Hohenmocker;13071951;Demmin-Land
13071066;Hohenzieritz;13071956;Neustrelitz-Land
13071067;Holldorf;13071961;Stargarder Land
13071068;Ivenack;13071962;Stavenhagen
13071069;Jabel;13071960;Seenlandschaft Waren
13071070;Jürgenstorf;13071962;Stavenhagen
13071071;Kargow;13071960;Seenlandschaft Waren
13071072;Kentzlin;13071951;Demmin-Land
13071073;Kieve;13071959;Röbel-Müritz
13071074;Kittendorf;13071962;Stavenhagen
13071075;Klein Vielen;13071956;Neustrelitz-Land
13071076;Kletzin;13071951;Demmin-Land
13071077;Klink;13071960;Seenlandschaft Waren
13071078;Klocksin;13071960;Seenlandschaft Waren
13071079;Knorrendorf;13071962;Stavenhagen
13071080;Kratzeburg;13071956;Neustrelitz-Land
13071081;Kriesow;13071963;Treptower Tollensewinkel
13071083;Kublank;13071964;Woldegk
13071084;Kummerow;13071953;Malchin am Kummerower See
13071087;Lärz;13071959;Röbel-Müritz
13071088;Leizen;13071959;Röbel-Müritz
13071089;Lindenberg;13071951;Demmin-Land
13071090;Lindetal;13071961;Stargarder Land
13071092;Malchin, Stadt;13071953;Malchin am Kummerower See
13071093;Malchow, Stadt;13071954;Malchow
13071096;Meesiger;13071951;Demmin-Land
13071097;Melz;13071959;Röbel-Müritz
13071099;Mirow, Stadt;13071955;Mecklenburgische Kleinseenplatte
13071100;Möllenbeck;13071956;Neustrelitz-Land
