"","NUTS2","NUTS2 Name","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_Score_2","GISD_5","GISD_10","GISD_k"
"443","DEA4","Detmold",1998,2029648,0.760351635796418,0.753642449326107,0.736318243279049,0.613673450865775,0.743348,5,9,3
"444","DEA4","Detmold",1999,2029648,0.744648468418942,0.74396809379212,0.720636601570778,0.602594668800854,0.720326,4,8,2
"445","DEA4","Detmold",2000,2029648,0.717877174355707,0.735382405213772,0.690419721802546,0.579281985649786,0.681077,4,8,2
"446","DEA4","Detmold",2001,2029648,0.682825404211969,0.735007140301087,0.63758830441699,0.551160902739023,0.629688,3,6,2
"447","DEA4","Detmold",2002,2029648,0.682207770789108,0.720029972751444,0.64056807803522,0.56172525218242,0.628783,3,6,2
"448","DEA4","Detmold",2003,2029648,0.678691424291709,0.708269217041463,0.635041032750877,0.570854361014801,0.623627,3,6,2
"449","DEA4","Detmold",2004,2029648,0.662354893084155,0.691624797571773,0.612093234996357,0.57254225646213,0.599677,3,6,2
"450","DEA4","Detmold",2005,2029648,0.671891709289685,0.683821198251633,0.62539835509573,0.589168232982582,0.613658,3,6,2
"451","DEA4","Detmold",2006,2029648,0.653039601628403,0.664086642808963,0.617903356006721,0.572656778735408,0.58602,3,6,2
"452","DEA4","Detmold",2007,2029648,0.630082154979731,0.657239521804683,0.60369844932018,0.540442514219441,0.552362,3,5,2
"453","DEA4","Detmold",2008,2029648,0.595847898054453,0.64180066557507,0.566695445133933,0.513453418711921,0.502172,2,4,2
"454","DEA4","Detmold",2009,2029648,0.60495247347708,0.645136619107554,0.5718707569136,0.526066757642657,0.51552,2,4,2
"455","DEA4","Detmold",2010,2029648,0.586877141530508,0.615350294834725,0.576004648425462,0.509780471000939,0.48902,2,4,2
"456","DEA4","Detmold",2011,2029648,0.559501214337383,0.608465160854732,0.549236364481578,0.479915756459285,0.448885,2,3,2
"457","DEA4","Detmold",2012,2029648,0.537178461131293,0.590053602971567,0.533479475791804,0.462290538286658,0.416158,1,2,1
"458","DEA4","Detmold",2013,2029648,0.524396456831034,0.56577882887245,0.520627149447422,0.469760596008229,0.397418,1,2,1
"459","DEA4","Detmold",2014,2029648,0.512119460554591,0.588312339893509,0.503563917542259,0.435805003125071,0.379419,1,2,1
"460","DEA5","Arnsberg",1998,3557772,0.790908173185717,0.754771051806823,0.781928377795275,0.637832556922304,0.788146,5,9,3
"461","DEA5","Arnsberg",1999,3557772,0.774085345602807,0.742538315991138,0.766250305230539,0.626710729683924,0.763483,5,9,3
"462","DEA5","Arnsberg",2000,3557772,0.748952574076183,0.73082904198593,0.742736040490768,0.60362074721765,0.726636,5,9,3
"463","DEA5","Arnsberg",2001,3557772,0.716405995442263,0.736590125582798,0.689482708192712,0.575597822372924,0.67892,4,8,2
"464","DEA5","Arnsberg",2002,3557772,0.716129046354977,0.734708388383338,0.687971878747898,0.578347806623977,0.678514,4,8,2
"465","DEA5","Arnsberg",2003,3557772,0.712365517444992,0.724334174434026,0.68075466892466,0.587207021030396,0.672996,4,7,2
"466","DEA5","Arnsberg",2004,3557772,0.701516008943365,0.723370160632715,0.652202069857,0.591550403662063,0.65709,4,7,2
"467","DEA5","Arnsberg",2005,3557772,0.706557963893689,0.703238445783699,0.664292926532136,0.611289698939484,0.664482,4,7,2
"468","DEA5","Arnsberg",2006,3557772,0.696478142341829,0.695318427867178,0.655980520803379,0.604134734240132,0.649704,4,7,2
"469","DEA5","Arnsberg",2007,3557772,0.668578002503696,0.677745912133978,0.641671579233797,0.57128177120553,0.6088,3,6,2
"470","DEA5","Arnsberg",2008,3557772,0.636792948577803,0.667069387860486,0.607559646163905,0.542321958711467,0.562201,3,5,2
"471","DEA5","Arnsberg",2009,3557772,0.636743483515365,0.652766371944334,0.6093559150332,0.554713936005827,0.562128,3,5,2
"472","DEA5","Arnsberg",2010,3557772,0.622430985459829,0.624606042871187,0.618294797885341,0.54072725959446,0.541145,3,5,2
"473","DEA5","Arnsberg",2011,3557772,0.588662960383663,0.609636898045423,0.588054302685196,0.507587703454116,0.491638,2,4,2
"474","DEA5","Arnsberg",2012,3557772,0.572931290724547,0.60520331112488,0.574899638874095,0.4886750433577,0.468574,2,3,2
"475","DEA5","Arnsberg",2013,3557772,0.558155169757697,0.571147697808309,0.564560891245085,0.4987855752195,0.446911,2,3,2
"476","DEA5","Arnsberg",2014,3557772,0.548400908692671,0.582405195313575,0.549094332478147,0.480362619597842,0.432611,2,3,2
"477","DEB1","Koblenz",1998,1477202,0.80742629736818,0.848464512965429,0.74257290971764,0.621820220996325,0.812363,5,10,3
"478","DEB1","Koblenz",1999,1477202,0.792010715696362,0.840206608610758,0.727077622610753,0.609805894822549,0.789763,5,9,3
"479","DEB1","Koblenz",2000,1477202,0.773501417133194,0.837478823723477,0.712232125555501,0.584433559994351,0.762627,5,9,3
"480","DEB1","Koblenz",2001,1477202,0.74480342618466,0.817614564482248,0.680614588719065,0.569329746835689,0.720553,4,8,2
"481","DEB1","Koblenz",2002,1477202,0.739588981457598,0.803247556954557,0.67832752218064,0.573885169828871,0.712908,4,8,2
"482","DEB1","Koblenz",2003,1477202,0.735090645106008,0.798099811604212,0.66721870983764,0.579704604343184,0.706313,4,8,2
"483","DEB1","Koblenz",2004,1477202,0.715805478227315,0.762086703066764,0.657150384325554,0.581040237610187,0.67804,4,8,2
