"";"JAHR";"PLZ3";"GISD_Score";"TS_Bildung";"TS_Einkommen";"TS_Arbeitswelt";"Bevoelkerung";"GISD_5";"GISD_10";"GISD_k"
"265";1998;413;0,51611;0,732550072614607;0,724101405767582;0,593803435377746;147776;2;4;2
"266";1998;414;0,424248;0,679917444336301;0,70296242074083;0,565643122749128;153441;1;2;1
"267";1998;415;0,393957;0,680004356694406;0,693795831238246;0,541111856251145;179913;1;2;1
"268";1998;417;0,627776;0,763448578383352;0,750361535653717;0,660550253557785;74422;4;7;2
"269";1998;418;0,735017;0,765119523308502;0,818750933627066;0,709485759269725;127222;4;8;2
"270";1998;421;0,751435;0,802571213036183;0,891337257933046;0,617665074314662;87702;4;8;2
"271";1998;422;0,75091;0,802302224589735;0,890885589713714;0,61780318106989;84650;4;8;2
"272";1998;423;0,750199;0,802402034505531;0,890326253968874;0,617473789077658;171932;4;8;2
"273";1998;424;0,497617;0,745020579990436;0,710221983404575;0,57469165008729;59100;2;4;2
"274";1998;425;0,403442;0,696204377083939;0,688175592012052;0,541056604945493;106570;1;2;1
"275";1998;426;0,6593;0,821302236246008;0,774011552651771;0,614026079829309;141361;4;7;2
"276";1998;427;0,430367;0,69602756857239;0,684356176028039;0,574929299026826;74421;2;3;2
"277";1998;428;0,647189;0,821601928234999;0,801117148194786;0,573181687995846;109408;4;7;2
"278";1998;429;0,374561;0,623355114150182;0,659144806131853;0,61088949220799;34391;1;2;1
"279";1998;441;0,711248;0,724817075792201;0,864166505328954;0,677998792386219;104804;4;8;2
"280";1998;442;0,710398;0,724779079070307;0,863502711247939;0,677757026014974;185757;4;8;2
"281";1998;443;0,711026;0,724871227922277;0,863804602601289;0,67805980915294;289190;4;8;2
"282";1998;445;0,692358;0,73643802196698;0,814813832766296;0,694769026823048;158379;4;7;2
"283";1998;446;0,839541;0,828650418447149;0,900799990261035;0,679886962669293;154335;5;10;3
"284";1998;447;0,58633;0,679693701905546;0,795721388419658;0,652955715034745;125017;3;6;2
"285";1998;448;0,588097;0,680649371587459;0,796481412258957;0,6532010621854;238439;3;6;2
"286";1998;451;0,586454;0,702557597152382;0,807587595424289;0,618364023762818;178945;3;6;2
"287";1998;452;0,585953;0,702522472014402;0,807245169600013;0,61818560484662;228552;3;6;2
"288";1998;453;0,587575;0,703035380184974;0,807969383647611;0,618748151611338;164551;3;6;2
"289";1998;454;0,450061;0,671373847815248;0,72066020835076;0,585131685393667;167357;2;3;2
"290";1998;455;0,485974;0,689048535706054;0,7092920419376;0,618674075714718;80261;2;4;2
